,Unnamed: 0.1,Unnamed: 0,postal_code,place_name,state_name,county_name,latitude,longitude,SO2,NO2,O3,PM2.5,PM10,CO,Date,N02,AQI
23073,23073,23073,852221,"Khajuri, Barsam, Kanp, Baijnathpur, Sour Bazar, Chandour, Sahuria, Suhath, Rauta, Ajgeba, Kachra Karahia, Gamaharia Rampur, Damgarhi, Garhia Vijaypur",Bihar,Saharsa,25.9144,86.69777142857143,5.19,0.0,72.24,39.5,41.07,847.82,2022-09-18,10.71,98.0
23074,23074,23074,852131,"Karhio, Karnpur, Kadampura, Mauzaha, Pipra Khura, Dighiya, Jobha, Khokhnaha, Bela Terha, Babhni Bhelwa, Chansipatti, Supaul H.O, Pathara, Jolhania, Basaha, Thumha, Dabhari, Supaul Bazar, Kataiya Mahe, Bina, Kharail, Gidrahi, Mangasihaul, Laurh, Ghuran, Nirmali",Bihar,Supaul,26.0862,86.60911153846155,3.34,0.0,60.08,27.37,28.9,867.84,2022-09-18,6.94,73.0
23075,23075,23075,852202,"Goth Bardaha, Benghaha, Nariyarh, B.S.Patti, Bharouli Dhakjhari, Diwari, Sulindabad, Mohanpur Dudhela, Saharsa Collec., Basauna, Murli Basantpur, Simraha, Dhamsena, Garhia, Amarpur, Haripur, Saharsa Basti, Rupanagar, Patuaha, Kahra, Rampur, Samda, Sisai",Bihar,Madhepura,25.9414,86.51141304347826,5.72,0.0,74.39,43.26,45.06,854.49,2022-09-18,12.51,105.0
23076,23076,23076,852132,"Shankarpur, Maoura Ramnagar, Kalhua, Bathanparsa, Sonbersa, Jirwa Madheli, Chouraha, Shankarpur Bazar, Jirwa, Jharkaha, Bariahi",Bihar,Madhepura,26.0313,86.8806,2.56,0.0,62.94,26.52,28.1,821.11,2022-09-18,4.67,72.0
23077,23077,23077,852105,"Raharia, Phulwaria, Baltharwa, Bishanpur, Gangapur, Kamaldaha, Murli, Andouli, Bhaptiyahi Bazar, Banania, Cahndpiper, Saraigarh, Siyana",Bihar,Supaul,26.2477,86.81373846153846,1.74,0.0,85.83,24.34,25.89,720.98,2022-09-18,2.12,127.0
23078,23078,23078,852218,"Sakhua, Tarhi Bhawanipur, Kamargama, Pakri, Pipra Bazar, Gelhia Bishanpur, Persa, Simaria, Amha, Rajpur, Dinapatti, Laxmipur, Bheropatti",Bihar,Supaul,26.1734,86.63270000000001,3.34,0.0,60.08,27.37,28.9,867.84,2022-09-18,6.94,73.0
23079,23079,23079,852221,"Khajuri, Barsam, Kanp, Baijnathpur, Sour Bazar, Chandour, Sahuria, Suhath, Rauta, Ajgeba, Kachra Karahia, Gamaharia Rampur, Damgarhi, Garhia Vijaypur",Bihar,Saharsa,25.9144,86.69777142857143,5.19,0.0,72.24,39.5,41.07,847.82,2022-09-18,10.71,98.0
23080,23080,23080,852107,"M.Kahra, Ghoghanpatti, Dhabauli, Pama, Golma, Bishanpur, Pastpar, Patarghat, Kapasia",Bihar,Saharsa,25.7868,86.78731111111112,5.84,0.0,46.49,39.99,41.62,734.33,2022-09-18,16.45,99.0
23081,23081,23081,852220,"Udakishunganj, K.S.Pur, R.Barateni, Karauti Bazar, Laskari, Murli Chandwa, Naya Nagar, Rampur Khora, Shyam, Gopalpur",Bihar,Madhepura,25.6768,86.92049,4.17,0.0,89.41,52.25,53.99,754.36,2022-09-18,9.34,136.0
23082,23082,23082,852139,"Karibiahi, Orlaha Bazitpur, Babhangama, Chouraha, Laharnia, Bhura, Daparkha, Triveniganj, Kumiahi, Mirjawa, Baljora, Latauna, Malhanwa, Jaraila, Barkurwa, Kushaha, Baghla",Bihar,Supaul,26.1475,86.8782294117647,2.56,0.0,62.94,26.52,28.1,821.11,2022-09-18,4.67,72.0
23083,23083,23083,852131,"Karhio, Karnpur, Kadampura, Mauzaha, Pipra Khura, Dighiya, Jobha, Khokhnaha, Bela Terha, Babhni Bhelwa, Chansipatti, Supaul H.O, Pathara, Jolhania, Basaha, Thumha, Dabhari, Supaul Bazar, Kataiya Mahe, Bina, Kharail, Gidrahi, Mangasihaul, Laurh, Ghuran, Nirmali",Bihar,Supaul,26.0862,86.60911153846155,3.34,0.0,60.08,27.37,28.9,867.84,2022-09-18,6.94,73.0
23084,23084,23084,852215,"Sripur, Tarhi Bazar, Chitti Hanuman Nagar, Goshpur, Janak Lal Basanpatti, Karjain Bazar, Hariraha, Bauraha, Ratanpura, Baisa, Dumari, Motipur, Baisi, Daulatpur, Korlahi",Bihar,Supaul,26.2362,86.64916666666666,1.79,0.0,82.25,25.57,27.07,747.68,2022-09-18,2.4,118.0
23085,23085,23085,852131,"Karhio, Karnpur, Kadampura, Mauzaha, Pipra Khura, Dighiya, Jobha, Khokhnaha, Bela Terha, Babhni Bhelwa, Chansipatti, Supaul H.O, Pathara, Jolhania, Basaha, Thumha, Dabhari, Supaul Bazar, Kataiya Mahe, Bina, Kharail, Gidrahi, Mangasihaul, Laurh, Ghuran, Nirmali",Bihar,Supaul,26.0862,86.60911153846155,3.34,0.0,60.08,27.37,28.9,867.84,2022-09-18,6.94,73.0
23086,23086,23086,852131,"Karhio, Karnpur, Kadampura, Mauzaha, Pipra Khura, Dighiya, Jobha, Khokhnaha, Bela Terha, Babhni Bhelwa, Chansipatti, Supaul H.O, Pathara, Jolhania, Basaha, Thumha, Dabhari, Supaul Bazar, Kataiya Mahe, Bina, Kharail, Gidrahi, Mangasihaul, Laurh, Ghuran, Nirmali",Bihar,Supaul,26.0862,86.60911153846155,3.34,0.0,60.08,27.37,28.9,867.84,2022-09-18,6.94,73.0
23087,23087,23087,852128,"Manpur, Raibhir, Ratanpura, Bhawanipur, Patori, Singheshwar, Manhara Sukhashan, Rupauli Lalpatti, Behrari, Maheshua, Sigion, Hanuman Nagar Chouraha, Kataia Satokar, Sripur Tengraha, Barahi Hasanpur, Rupauli Jiwachpur, Lalpur Sarropatti, Gahumani, Majarhat, Piprahi, Behri, Gidha",Bihar,Madhepura,26.0746,86.79239090909091,3.34,0.0,60.08,27.37,28.9,867.84,2022-09-18,6.94,73.0
23088,23088,23088,852123,"Kataiya, Baira, Dhrampur, Nauhatta, Ramnagar Bharna, Shahpur Manjhol, Chandryan Dharhara, Bakunia, Ekrah, Rasalpur, Muradpur, Darhar, Mohanpur, Kedlipatti, Barharia",Bihar,Supaul,26.0347,86.31920666666666,6.08,0.0,76.53,29.64,31.5,934.6,2022-09-18,10.03,103.0
23089,23089,23089,852110,"Kathbanshi, Garh Baruari, Laukaha, Ekma, Barail, Makuna, Rakia, Mohania",Bihar,Supaul,25.9777,86.7192125,5.19,0.0,72.24,39.5,41.07,847.82,2022-09-18,10.71,98.0
23090,23090,23090,852106,"Kabira, Sitanabad, Ghoghsam, Rampur, Gopalpur, Shankarpur, Kharagpur, Dhanpura, Kathdumar, Belwara, Balwahat, Belhi Teghra, Sakra Paharpur, Saronja, Bhavdeva, Khojuri Matihani, Chapraon, Rajanpur",Bihar,Saharsa,25.6897,86.52548333333333,6.91,0.0,25.39,34.94,36.7,747.68,2022-09-18,19.88,89.0
23091,23091,23091,852101,"Behariganj, Hathionda, Rahta Chamukh, Laxmipur Lalchand, Laxmipur Bisharia, Rajni Babhangama, Sarauni Kala, Mohanpur Choumukh, Biri Rampal, Madhukarchak, Fatehpur, Kathotia, Gamail, Sirsia, Rajni, Pararia, Madhuban",Bihar,Madhepura,25.8093,86.97536470588236,3.93,0.0,71.53,36.42,37.96,847.82,2022-09-18,7.88,92.0
23092,23092,23092,852123,"Kataiya, Baira, Dhrampur, Nauhatta, Ramnagar Bharna, Shahpur Manjhol, Chandryan Dharhara, Bakunia, Ekrah, Rasalpur, Muradpur, Darhar, Mohanpur, Kedlipatti, Barharia",Bihar,Supaul,26.0347,86.31920666666666,6.08,0.0,76.53,29.64,31.5,934.6,2022-09-18,10.03,103.0
23093,23093,23093,852129,"Pararia, Mali, Sonbersa Raj, Shahpur, Maina, Soha, Rasalpur, Kenjari, Sahsoul, Sugma, Lagma Deorhi, Dehad",Bihar,Saharsa,25.6536,86.59784166666667,6.91,0.0,25.39,34.94,36.7,747.68,2022-09-18,19.88,89.0
23094,23094,23094,852217,"Kishanpur, Baraith, Barsam, Noneti, Mangwar, Atalkha, Jamhara, Amrita, Mokma, Balia, Bargaon, Bhaddi Durgapur, Biratpur, Jalsima, Khajurah",Bihar,Saharsa,25.8166,86.71468,5.19,0.0,72.24,39.5,41.07,847.82,2022-09-18,10.71,98.0
23095,23095,23095,852221,"Khajuri, Barsam, Kanp, Baijnathpur, Sour Bazar, Chandour, Sahuria, Suhath, Rauta, Ajgeba, Kachra Karahia, Gamaharia Rampur, Damgarhi, Garhia Vijaypur",Bihar,Saharsa,25.9144,86.69777142857143,5.19,0.0,72.24,39.5,41.07,847.82,2022-09-18,10.71,98.0
23096,23096,23096,852127,"Bhatauni, Mahkhar, Bariarpur, Goriari, Ghordaur, Rahua, Paharpur, Simri, Simri Bakhtiarpur, Sonpura, Khamauti, Balhampur, Sardiha, Tariama, Sarbella, Gordah",Bihar,Madhepura,25.6165,86.5957,6.91,0.0,25.39,34.94,36.7,747.68,2022-09-18,19.88,89.0
23097,23097,23097,852219,"N. Bhagipur, K.Millik, Mahmooda, Khara Budhma, Sapardah, Kurshandi, Khurhan Mal, Kunjouri, R.N.Khwan, T.Bargaon, Mahua Bazar, S.Madheli, Sahjadpur, K.Ratwara, Shah Alam Nagar, Phulaut, Bajraha, Itahari, Bispatti, Morsanda, Muraut, Gangapur, Basanwara, Singhar",Bihar,Madhepura,25.5474,86.90858750000001,14.66,0.0,35.05,46.21,48.37,674.25,2022-09-18,23.31,111.0
23098,23098,23098,852106,"Kabira, Sitanabad, Ghoghsam, Rampur, Gopalpur, Shankarpur, Kharagpur, Dhanpura, Kathdumar, Belwara, Balwahat, Belhi Teghra, Sakra Paharpur, Saronja, Bhavdeva, Khojuri Matihani, Chapraon, Rajanpur",Bihar,Saharsa,25.6897,86.52548333333333,6.91,0.0,25.39,34.94,36.7,747.68,2022-09-18,19.88,89.0
23099,23099,23099,852131,"Karhio, Karnpur, Kadampura, Mauzaha, Pipra Khura, Dighiya, Jobha, Khokhnaha, Bela Terha, Babhni Bhelwa, Chansipatti, Supaul H.O, Pathara, Jolhania, Basaha, Thumha, Dabhari, Supaul Bazar, Kataiya Mahe, Bina, Kharail, Gidrahi, Mangasihaul, Laurh, Ghuran, Nirmali",Bihar,Supaul,26.0862,86.60911153846155,3.34,0.0,60.08,27.37,28.9,867.84,2022-09-18,6.94,73.0
23100,23100,23100,852116,"Akbarpur, Kherho, Aurai, Manjoura, Durgapur, Rahua, Puraini Bazar, Naya Tola",Bihar,Madhepura,25.6115,87.0061,3.93,0.0,97.28,51.63,53.28,774.38,2022-09-18,5.83,155.0
23101,23101,23101,852106,"Kabira, Sitanabad, Ghoghsam, Rampur, Gopalpur, Shankarpur, Kharagpur, Dhanpura, Kathdumar, Belwara, Balwahat, Belhi Teghra, Sakra Paharpur, Saronja, Bhavdeva, Khojuri Matihani, Chapraon, Rajanpur",Bihar,Saharsa,25.6897,86.52548333333333,6.91,0.0,25.39,34.94,36.7,747.68,2022-09-18,19.88,89.0
23102,23102,23102,852131,"Karhio, Karnpur, Kadampura, Mauzaha, Pipra Khura, Dighiya, Jobha, Khokhnaha, Bela Terha, Babhni Bhelwa, Chansipatti, Supaul H.O, Pathara, Jolhania, Basaha, Thumha, Dabhari, Supaul Bazar, Kataiya Mahe, Bina, Kharail, Gidrahi, Mangasihaul, Laurh, Ghuran, Nirmali",Bihar,Supaul,26.0862,86.60911153846155,3.34,0.0,60.08,27.37,28.9,867.84,2022-09-18,6.94,73.0
23103,23103,23103,852137,"Mohanpur, Pariyahi, Mohmmad Ganj, Hariharpur, Girdharpatti, Lalpur, Chunni, Khunti, Gwalpara, Surpatganj, Daharia, Ghiwaha, Lalganj",Bihar,Supaul,26.2337,87.0366846153846,1.76,0.0,79.39,19.64,21.1,700.95,2022-09-18,2.34,110.0
23104,23104,23104,852219,"N. Bhagipur, K.Millik, Mahmooda, Khara Budhma, Sapardah, Kurshandi, Khurhan Mal, Kunjouri, R.N.Khwan, T.Bargaon, Mahua Bazar, S.Madheli, Sahjadpur, K.Ratwara, Shah Alam Nagar, Phulaut, Bajraha, Itahari, Bispatti, Morsanda, Muraut, Gangapur, Basanwara, Singhar",Bihar,Madhepura,25.5474,86.90858750000001,14.66,0.0,35.05,46.21,48.37,674.25,2022-09-18,23.31,111.0
23105,23105,23105,852217,"Kishanpur, Baraith, Barsam, Noneti, Mangwar, Atalkha, Jamhara, Amrita, Mokma, Balia, Bargaon, Bhaddi Durgapur, Biratpur, Jalsima, Khajurah",Bihar,Saharsa,25.8166,86.71468,5.19,0.0,72.24,39.5,41.07,847.82,2022-09-18,10.71,98.0
23106,23106,23106,852126,"Bhelwa, Harewa, Koparia, Mobarakpur, Itahari, Salkhua Bazar, Jamal Nagar, Uteshra, Alani",Bihar,Saharsa,25.6869,86.55027777777778,6.91,0.0,25.39,34.94,36.7,747.68,2022-09-18,19.88,89.0
23107,23107,23107,852214,"Persa Garhi, B.Fulkaha, Koria Patti, Rajeshwari, Govinpur, Manganj Bazar, Bishanpur, P.Prayag, Tamua, Guria, Raghunathpur, Mahulia, Charne, Manganj, Jadia",Bihar,Supaul,26.1211,86.95666,2.56,0.0,62.94,26.52,28.1,821.11,2022-09-18,4.67,72.0
23108,23108,23108,852108,"Herdi, Bhairo Patti, Gamaharia, Koriyarh, Tullapatti, Ramnagar, Amha, Hatwaria, Orahi, Koshlipatti",Bihar,Supaul,25.9584,86.63856999999999,5.19,0.0,72.24,39.5,41.07,847.82,2022-09-18,10.71,98.0
23109,23109,23109,852215,"Sripur, Tarhi Bazar, Chitti Hanuman Nagar, Goshpur, Janak Lal Basanpatti, Karjain Bazar, Hariraha, Bauraha, Ratanpura, Baisa, Dumari, Motipur, Baisi, Daulatpur, Korlahi",Bihar,Supaul,26.2362,86.64916666666666,1.79,0.0,82.25,25.57,27.07,747.68,2022-09-18,2.4,118.0
23110,23110,23110,852108,"Herdi, Bhairo Patti, Gamaharia, Koriyarh, Tullapatti, Ramnagar, Amha, Hatwaria, Orahi, Koshlipatti",Bihar,Supaul,25.9584,86.63856999999999,5.19,0.0,72.24,39.5,41.07,847.82,2022-09-18,10.71,98.0
23111,23111,23111,852112,"Lalkuria, Jadua Patti, S.Rauta, B.Korhlahi, M.Baghaili, S.B.Toli, S.N.Hat, Pandeypatti, L. Bhagwati, Besarh, Kumarkhand, Ramganj, Bhatni, Puraini, Ranipatti, Mangarwara, Parmanandpur, Ramnagar, Israin",Bihar,Madhepura,25.9294,86.98411578947369,3.93,0.0,71.53,36.42,37.96,847.82,2022-09-18,7.88,92.0
23112,23112,23112,852139,"Karibiahi, Orlaha Bazitpur, Babhangama, Chouraha, Laharnia, Bhura, Daparkha, Triveniganj, Kumiahi, Mirjawa, Baljora, Latauna, Malhanwa, Jaraila, Barkurwa, Kushaha, Baghla",Bihar,Supaul,26.1475,86.8782294117647,2.56,0.0,62.94,26.52,28.1,821.11,2022-09-18,4.67,72.0
23113,23113,23113,852216,"Kundah, Arapatti, K.Balua, Maina Gram, B. Bhelahi, Mahishi, Aina, Telwa, Sarauni, Narayanpur, Telhar, Sisauna, Baghwa, Terhi, Manuar",Bihar,Saharsa,25.8646,86.49971333333333,5.72,0.0,74.39,43.26,45.06,854.49,2022-09-18,12.51,105.0
23114,23114,23114,852219,"N. Bhagipur, K.Millik, Mahmooda, Khara Budhma, Sapardah, Kurshandi, Khurhan Mal, Kunjouri, R.N.Khwan, T.Bargaon, Mahua Bazar, S.Madheli, Sahjadpur, K.Ratwara, Shah Alam Nagar, Phulaut, Bajraha, Itahari, Bispatti, Morsanda, Muraut, Gangapur, Basanwara, Singhar",Bihar,Madhepura,25.5474,86.90858750000001,14.66,0.0,35.05,46.21,48.37,674.25,2022-09-18,23.31,111.0
23115,23115,23115,852219,"N. Bhagipur, K.Millik, Mahmooda, Khara Budhma, Sapardah, Kurshandi, Khurhan Mal, Kunjouri, R.N.Khwan, T.Bargaon, Mahua Bazar, S.Madheli, Sahjadpur, K.Ratwara, Shah Alam Nagar, Phulaut, Bajraha, Itahari, Bispatti, Morsanda, Muraut, Gangapur, Basanwara, Singhar",Bihar,Madhepura,25.5474,86.90858750000001,14.66,0.0,35.05,46.21,48.37,674.25,2022-09-18,23.31,111.0
23116,23116,23116,852139,"Karibiahi, Orlaha Bazitpur, Babhangama, Chouraha, Laharnia, Bhura, Daparkha, Triveniganj, Kumiahi, Mirjawa, Baljora, Latauna, Malhanwa, Jaraila, Barkurwa, Kushaha, Baghla",Bihar,Supaul,26.1475,86.8782294117647,2.56,0.0,62.94,26.52,28.1,821.11,2022-09-18,4.67,72.0
23117,23117,23117,852112,"Lalkuria, Jadua Patti, S.Rauta, B.Korhlahi, M.Baghaili, S.B.Toli, S.N.Hat, Pandeypatti, L. Bhagwati, Besarh, Kumarkhand, Ramganj, Bhatni, Puraini, Ranipatti, Mangarwara, Parmanandpur, Ramnagar, Israin",Bihar,Madhepura,25.9294,86.98411578947369,3.93,0.0,71.53,36.42,37.96,847.82,2022-09-18,7.88,92.0
23118,23118,23118,852129,"Pararia, Mali, Sonbersa Raj, Shahpur, Maina, Soha, Rasalpur, Kenjari, Sahsoul, Sugma, Lagma Deorhi, Dehad",Bihar,Saharsa,25.6536,86.59784166666667,6.91,0.0,25.39,34.94,36.7,747.68,2022-09-18,19.88,89.0
23119,23119,23119,852139,"Karibiahi, Orlaha Bazitpur, Babhangama, Chouraha, Laharnia, Bhura, Daparkha, Triveniganj, Kumiahi, Mirjawa, Baljora, Latauna, Malhanwa, Jaraila, Barkurwa, Kushaha, Baghla",Bihar,Supaul,26.1475,86.8782294117647,2.56,0.0,62.94,26.52,28.1,821.11,2022-09-18,4.67,72.0
23120,23120,23120,854339,"Matiayari, Lakshminia, Sanskrit Nirmali, Balua Bazar, Bhimpur, Balbhadrapur, Sitapur",Bihar,Supaul,26.4032,86.99038571428571,1.18,0.0,72.24,15.35,16.57,680.92,2022-09-18,2.74,91.0
23121,23121,23121,852137,"Mohanpur, Pariyahi, Mohmmad Ganj, Hariharpur, Girdharpatti, Lalpur, Chunni, Khunti, Gwalpara, Surpatganj, Daharia, Ghiwaha, Lalganj",Bihar,Supaul,26.2337,87.0366846153846,1.76,0.0,79.39,19.64,21.1,700.95,2022-09-18,2.34,110.0
23122,23122,23122,852112,"Lalkuria, Jadua Patti, S.Rauta, B.Korhlahi, M.Baghaili, S.B.Toli, S.N.Hat, Pandeypatti, L. Bhagwati, Besarh, Kumarkhand, Ramganj, Bhatni, Puraini, Ranipatti, Mangarwara, Parmanandpur, Ramnagar, Israin",Bihar,Madhepura,25.9294,86.98411578947369,3.93,0.0,71.53,36.42,37.96,847.82,2022-09-18,7.88,92.0
23123,23123,23123,852109,"Maheshpur, Achalpur, Lalpur, Dharhara, Mahadeo Asthan, Ganpatganj (Supaul), Devipur",Bihar,Supaul,26.0875,86.71208571428572,3.34,0.0,60.08,27.37,28.9,867.84,2022-09-18,6.94,73.0
23124,23124,23124,852137,"Mohanpur, Pariyahi, Mohmmad Ganj, Hariharpur, Girdharpatti, Lalpur, Chunni, Khunti, Gwalpara, Surpatganj, Daharia, Ghiwaha, Lalganj",Bihar,Supaul,26.2337,87.0366846153846,1.76,0.0,79.39,19.64,21.1,700.95,2022-09-18,2.34,110.0
23125,23125,23125,852128,"Manpur, Raibhir, Ratanpura, Bhawanipur, Patori, Singheshwar, Manhara Sukhashan, Rupauli Lalpatti, Behrari, Maheshua, Sigion, Hanuman Nagar Chouraha, Kataia Satokar, Sripur Tengraha, Barahi Hasanpur, Rupauli Jiwachpur, Lalpur Sarropatti, Gahumani, Majarhat, Piprahi, Behri, Gidha",Bihar,Madhepura,26.0746,86.79239090909091,3.34,0.0,60.08,27.37,28.9,867.84,2022-09-18,6.94,73.0
23126,23126,23126,852220,"Udakishunganj, K.S.Pur, R.Barateni, Karauti Bazar, Laskari, Murli Chandwa, Naya Nagar, Rampur Khora, Shyam, Gopalpur",Bihar,Madhepura,25.6768,86.92049,4.17,0.0,89.41,52.25,53.99,754.36,2022-09-18,9.34,136.0
23127,23127,23127,852139,"Karibiahi, Orlaha Bazitpur, Babhangama, Chouraha, Laharnia, Bhura, Daparkha, Triveniganj, Kumiahi, Mirjawa, Baljora, Latauna, Malhanwa, Jaraila, Barkurwa, Kushaha, Baghla",Bihar,Supaul,26.1475,86.8782294117647,2.56,0.0,62.94,26.52,28.1,821.11,2022-09-18,4.67,72.0
23128,23128,23128,852213,"Laua Lagam, Chiraouri, B.Barhona, D.Kalan, Abhirampur, Bansgopal, Ghosai, Dhaneshpur, Chausa (Madhepura), Makdampur, Paina",Bihar,Madhepura,25.5749,86.97431818181818,14.66,0.0,35.05,46.21,48.37,674.25,2022-09-18,23.31,111.0
23129,23129,23129,852110,"Kathbanshi, Garh Baruari, Laukaha, Ekma, Barail, Makuna, Rakia, Mohania",Bihar,Supaul,25.9777,86.7192125,5.19,0.0,72.24,39.5,41.07,847.82,2022-09-18,10.71,98.0
23130,23130,23130,852131,"Karhio, Karnpur, Kadampura, Mauzaha, Pipra Khura, Dighiya, Jobha, Khokhnaha, Bela Terha, Babhni Bhelwa, Chansipatti, Supaul H.O, Pathara, Jolhania, Basaha, Thumha, Dabhari, Supaul Bazar, Kataiya Mahe, Bina, Kharail, Gidrahi, Mangasihaul, Laurh, Ghuran, Nirmali",Bihar,Supaul,26.0862,86.60911153846155,3.34,0.0,60.08,27.37,28.9,867.84,2022-09-18,6.94,73.0
23131,23131,23131,852218,"Sakhua, Tarhi Bhawanipur, Kamargama, Pakri, Pipra Bazar, Gelhia Bishanpur, Persa, Simaria, Amha, Rajpur, Dinapatti, Laxmipur, Bheropatti",Bihar,Supaul,26.1734,86.63270000000001,3.34,0.0,60.08,27.37,28.9,867.84,2022-09-18,6.94,73.0
23132,23132,23132,852101,"Behariganj, Hathionda, Rahta Chamukh, Laxmipur Lalchand, Laxmipur Bisharia, Rajni Babhangama, Sarauni Kala, Mohanpur Choumukh, Biri Rampal, Madhukarchak, Fatehpur, Kathotia, Gamail, Sirsia, Rajni, Pararia, Madhuban",Bihar,Madhepura,25.8093,86.97536470588236,3.93,0.0,71.53,36.42,37.96,847.82,2022-09-18,7.88,92.0
23133,23133,23133,852101,"Behariganj, Hathionda, Rahta Chamukh, Laxmipur Lalchand, Laxmipur Bisharia, Rajni Babhangama, Sarauni Kala, Mohanpur Choumukh, Biri Rampal, Madhukarchak, Fatehpur, Kathotia, Gamail, Sirsia, Rajni, Pararia, Madhuban",Bihar,Madhepura,25.8093,86.97536470588236,3.93,0.0,71.53,36.42,37.96,847.82,2022-09-18,7.88,92.0
23134,23134,23134,852122,"Hareshwari Dighi, H.Kala, Lc Ashthan, Jorgama, Bhangha Chandpur, Murliganj Tola, Sahuria, Naulakhi, Amarpura, Rahta, Dinapatti, Parwa, Ratanpatti, Gangapur, Murliganj, Rampur, Tamot Persa, Raghunath Pur, Murliganj Bazar, Mirchaibari",Bihar,Madhepura,25.815,86.84209999999999,3.93,0.0,71.53,36.42,37.96,847.82,2022-09-18,7.88,92.0
