,aqi,pm10,pm25,o3,timestamp_local,so2,no2,timestamp_utc,datetime,co,ts,city,latitude,longitude,timezone
2900,286.0,330.83,286.241,320.435,2022-09-26T12:00:00,41.9617,18.3359,2022-09-26T07:00:00,2022-09-26:07,1789.09,1664175600,Pitampura,28.7041,77.1025,Asia/Kolkata
2901,191.0,230.882,190.84,271.797,2022-09-26T13:00:00,21.6961,8.3968,2022-09-26T08:00:00,2022-09-26:08,1161.58,1664179200,Pitampura,28.7041,77.1025,Asia/Kolkata
2902,259.0,174.334,137.291,217.438,2022-09-26T14:00:00,14.0667,7.28294,2022-09-26T09:00:00,2022-09-26:09,867.844,1664182800,Pitampura,28.7041,77.1025,Asia/Kolkata
2903,227.0,150.511,113.466,177.383,2022-09-26T15:00:00,13.3514,10.8816,2022-09-26T10:00:00,2022-09-26:10,814.438,1664186400,Pitampura,28.7041,77.1025,Asia/Kolkata
2904,213.0,141.342,103.161,145.912,2022-09-26T16:00:00,14.0667,16.1082,2022-09-26T11:00:00,2022-09-26:11,847.816,1664190000,Pitampura,28.7041,77.1025,Asia/Kolkata
2905,199.0,130.545,92.0581,111.58,2022-09-26T17:00:00,14.3051,21.9345,2022-09-26T12:00:00,2022-09-26:12,881.195,1664193600,Pitampura,28.7041,77.1025,Asia/Kolkata
2906,190.0,128.782,85.7112,82.2544,2022-09-26T18:00:00,14.6627,26.39,2022-09-26T13:00:00,2022-09-26:13,961.304,1664197200,Pitampura,28.7041,77.1025,Asia/Kolkata
2907,194.0,143.782,88.403,59.3662,2022-09-26T19:00:00,16.4509,31.8736,2022-09-26T14:00:00,2022-09-26:14,1108.17,1664200800,Pitampura,28.7041,77.1025,Asia/Kolkata
2908,200.0,159.26,93.0158,50.0679,2022-09-26T20:00:00,18.3582,34.2727,2022-09-26T15:00:00,2022-09-26:15,1201.63,1664204400,Pitampura,28.7041,77.1025,Asia/Kolkata
2909,209.0,175.511,100.135,45.0611,2022-09-26T21:00:00,20.9808,35.6436,2022-09-26T16:00:00,2022-09-26:16,1348.5,1664208000,Pitampura,28.7041,77.1025,Asia/Kolkata
2910,219.0,191.038,106.993,36.8357,2022-09-26T22:00:00,22.4113,38.3854,2022-09-26T17:00:00,2022-09-26:17,1495.36,1664211600,Pitampura,28.7041,77.1025,Asia/Kolkata
2911,215.0,189.196,104.513,29.3255,2022-09-26T23:00:00,20.0272,38.3854,2022-09-26T18:00:00,2022-09-26:18,1495.36,1664215200,Pitampura,28.7041,77.1025,Asia/Kolkata
2912,201.0,168.763,93.4246,24.3187,2022-09-27T00:00:00,16.6893,34.9581,2022-09-26T19:00:00,2022-09-26:19,1335.14,1664218800,Pitampura,28.7041,77.1025,Asia/Kolkata
2913,186.0,151.753,82.7295,20.206,2022-09-27T01:00:00,14.0667,30.16,2022-09-26T20:00:00,2022-09-26:20,1161.58,1664222400,Pitampura,28.7041,77.1025,Asia/Kolkata
2914,177.0,141.139,75.6359,15.9144,2022-09-27T02:00:00,12.2786,27.0754,2022-09-26T21:00:00,2022-09-26:21,1041.41,1664226000,Pitampura,28.7041,77.1025,Asia/Kolkata
2915,171.0,135.091,71.5372,11.9805,2022-09-27T03:00:00,10.9673,24.3336,2022-09-26T22:00:00,2022-09-26:22,961.304,1664229600,Pitampura,28.7041,77.1025,Asia/Kolkata
2916,171.0,132.105,70.994,8.49366,2022-09-27T04:00:00,11.0865,23.3054,2022-09-26T23:00:00,2022-09-26:23,961.304,1664233200,Pitampura,28.7041,77.1025,Asia/Kolkata
2917,175.0,134.607,74.441,4.69387,2022-09-27T05:00:00,12.7554,23.9909,2022-09-27T00:00:00,2022-09-27:00,1028.06,1664236800,Pitampura,28.7041,77.1025,Asia/Kolkata
2918,187.0,148.013,83.2327,1.32993,2022-09-27T06:00:00,15.974,26.0472,2022-09-27T01:00:00,2022-09-27:01,1214.98,1664240400,Pitampura,28.7041,77.1025,Asia/Kolkata
2919,211.0,180.778,100.965,1.8999,2022-09-27T07:00:00,21.6961,27.0754,2022-09-27T02:00:00,2022-09-27:02,1615.52,1664244000,Pitampura,28.7041,77.1025,Asia/Kolkata
2920,234.0,209.167,118.323,11.0865,2022-09-27T08:00:00,27.1797,30.5027,2022-09-27T03:00:00,2022-09-27:03,1976.01,1664247600,Pitampura,28.7041,77.1025,Asia/Kolkata
2921,228.0,173.701,113.886,67.234,2022-09-27T09:00:00,38.147,34.6154,2022-09-27T04:00:00,2022-09-27:04,1508.71,1664251200,Pitampura,28.7041,77.1025,Asia/Kolkata
2922,240.0,176.849,123.448,127.316,2022-09-27T10:00:00,40.0543,28.4463,2022-09-27T05:00:00,2022-09-27:05,1321.79,1664254800,Pitampura,28.7041,77.1025,Asia/Kolkata
2923,264.0,190.999,141.483,191.689,2022-09-27T11:00:00,37.1933,19.5354,2022-09-27T06:00:00,2022-09-27:06,1161.58,1664258400,Pitampura,28.7041,77.1025,Asia/Kolkata
2924,210.0,141.64,100.702,180.244,2022-09-27T12:00:00,19.3119,7.62567,2022-09-27T07:00:00,2022-09-27:07,720.978,1664262000,Pitampura,28.7041,77.1025,Asia/Kolkata
2925,179.0,116.169,77.2875,157.356,2022-09-27T13:00:00,13.113,5.56931,2022-09-27T08:00:00,2022-09-27:08,547.409,1664265600,Pitampura,28.7041,77.1025,Asia/Kolkata
2926,167.0,106.371,68.2485,145.912,2022-09-27T14:00:00,11.3249,5.65499,2022-09-27T09:00:00,2022-09-27:09,500.679,1664269200,Pitampura,28.7041,77.1025,Asia/Kolkata
2927,168.0,109.356,69.1379,131.607,2022-09-27T15:00:00,13.4706,10.1104,2022-09-27T10:00:00,2022-09-27:10,554.085,1664272800,Pitampura,28.7041,77.1025,Asia/Kolkata
2928,175.0,117.209,73.9631,115.871,2022-09-27T16:00:00,15.2588,16.965,2022-09-27T11:00:00,2022-09-27:11,660.896,1664276400,Pitampura,28.7041,77.1025,Asia/Kolkata
2929,179.0,122.727,77.3845,95.8443,2022-09-27T17:00:00,15.7356,24.3336,2022-09-27T12:00:00,2022-09-27:12,767.708,1664280000,Pitampura,28.7041,77.1025,Asia/Kolkata
2930,193.0,144.216,87.988,64.373,2022-09-27T18:00:00,16.2125,35.3008,2022-09-27T13:00:00,2022-09-27:13,1014.71,1664283600,Pitampura,28.7041,77.1025,Asia/Kolkata
2931,217.0,184.14,106.055,35.0475,2022-09-27T19:00:00,18.5966,45.9254,2022-09-27T14:00:00,2022-09-27:14,1361.85,1664287200,Pitampura,28.7041,77.1025,Asia/Kolkata
2932,239.0,219.185,122.707,18.5966,2022-09-27T20:00:00,20.0272,51.409,2022-09-27T15:00:00,2022-09-27:15,1602.17,1664290800,Pitampura,28.7041,77.1025,Asia/Kolkata
2933,166.0,285.425,157.865,2.52575,2022-09-27T21:00:00,24.3187,54.8363,2022-09-27T16:00:00,2022-09-27:16,2189.64,1664294400,Pitampura,28.7041,77.1025,Asia/Kolkata
2934,222.0,369.31,203.712,0.00255386,2022-09-27T22:00:00,27.4181,45.9254,2022-09-27T17:00:00,2022-09-27:17,2910.61,1664298000,Pitampura,28.7041,77.1025,Asia/Kolkata
2935,274.0,405.662,225.365,8.01492e-06,2022-09-27T23:00:00,25.7492,36.329,2022-09-27T18:00:00,2022-09-27:18,3204.35,1664301600,Pitampura,28.7041,77.1025,Asia/Kolkata
2936,265.0,399.843,228.975,8.21283e-12,2022-09-28T00:00:00,21.9345,29.4745,2022-09-27T19:00:00,2022-09-27:19,3231.05,1664305200,Pitampura,28.7041,77.1025,Asia/Kolkata
2937,259.0,395.134,240.754,1.52466e-12,2022-09-28T01:00:00,19.5503,24.6763,2022-09-27T20:00:00,2022-09-27:20,3337.86,1664308800,Pitampura,28.7041,77.1025,Asia/Kolkata
2938,254.0,384.976,254.272,1.20346e-11,2022-09-28T02:00:00,18.5966,24.3336,2022-09-27T21:00:00,2022-09-27:21,3417.97,1664312400,Pitampura,28.7041,77.1025,Asia/Kolkata
2939,241.0,347.257,241.7,3.35018e-11,2022-09-28T03:00:00,18.1198,27.4181,2022-09-27T22:00:00,2022-09-27:22,3150.94,1664316000,Pitampura,28.7041,77.1025,Asia/Kolkata
2940,243.0,344.271,243.431,4.94396e-11,2022-09-28T04:00:00,17.643,24.6763,2022-09-27T23:00:00,2022-09-27:23,3097.53,1664319600,Pitampura,28.7041,77.1025,Asia/Kolkata
2941,248.0,351.185,248.018,9.18861e-12,2022-09-28T05:00:00,19.3119,20.2209,2022-09-28T00:00:00,2022-09-28:00,3150.94,1664323200,Pitampura,28.7041,77.1025,Asia/Kolkata
2942,261.0,382.826,260.917,0.000218279,2022-09-28T06:00:00,23.6034,16.7936,2022-09-28T01:00:00,2022-09-28:01,3417.97,1664326800,Pitampura,28.7041,77.1025,Asia/Kolkata
2943,352.0,465.722,299.488,0.171829,2022-09-28T07:00:00,31.9481,15.4227,2022-09-28T02:00:00,2022-09-28:02,4325.87,1664330400,Pitampura,28.7041,77.1025,Asia/Kolkata
2944,428.0,531.813,328.618,1.65403,2022-09-28T08:00:00,37.1933,23.3054,2022-09-28T03:00:00,2022-09-28:03,5287.17,1664334000,Pitampura,28.7041,77.1025,Asia/Kolkata
2945,153.0,260.145,152.012,43.6306,2022-09-28T09:00:00,44.8227,53.4654,2022-09-28T04:00:00,2022-09-28:04,2269.74,1664337600,Pitampura,28.7041,77.1025,Asia/Kolkata
2946,156.0,256.756,156.507,113.01,2022-09-28T10:00:00,46.73,48.6672,2022-09-28T05:00:00,2022-09-28:05,1976.01,1664341200,Pitampura,28.7041,77.1025,Asia/Kolkata
2947,189.0,282.965,189.146,208.855,2022-09-28T11:00:00,43.869,32.9018,2022-09-28T06:00:00,2022-09-28:06,1695.63,1664344800,Pitampura,28.7041,77.1025,Asia/Kolkata
2948,204.0,167.152,95.835,191.689,2022-09-28T12:00:00,22.1729,9.3393,2022-09-28T07:00:00,2022-09-28:07,700.951,1664348400,Pitampura,28.7041,77.1025,Asia/Kolkata
2949,173.0,139.996,72.9295,168.8,2022-09-28T13:00:00,14.5435,6.0834,2022-09-28T08:00:00,2022-09-28:08,487.328,1664352000,Pitampura,28.7041,77.1025,Asia/Kolkata
2950,163.0,129.248,64.8868,155.926,2022-09-28T14:00:00,11.9209,5.99772,2022-09-28T09:00:00,2022-09-28:09,440.598,1664355600,Pitampura,28.7041,77.1025,Asia/Kolkata
2951,164.0,133.668,66.1045,133.038,2022-09-28T15:00:00,13.5899,12.1668,2022-09-28T10:00:00,2022-09-28:10,554.085,1664359200,Pitampura,28.7041,77.1025,Asia/Kolkata
2952,172.0,147.233,71.8987,107.288,2022-09-28T16:00:00,15.2588,22.9627,2022-09-28T11:00:00,2022-09-28:11,761.032,1664362800,Pitampura,28.7041,77.1025,Asia/Kolkata
2953,179.0,158.683,77.0913,79.3934,2022-09-28T17:00:00,16.2125,35.9863,2022-09-28T12:00:00,2022-09-28:12,947.952,1664366400,Pitampura,28.7041,77.1025,Asia/Kolkata
2954,210.0,210.49,100.753,22.1729,2022-09-28T18:00:00,20.504,64.4326,2022-09-28T13:00:00,2022-09-28:13,1602.17,1664370000,Pitampura,28.7041,77.1025,Asia/Kolkata
2955,258.0,290.532,136.411,0.135507,2022-09-28T19:00:00,25.9876,67.1744,2022-09-28T14:00:00,2022-09-28:14,2349.85,1664373600,Pitampura,28.7041,77.1025,Asia/Kolkata
2956,205.0,357.426,167.012,0.000763976,2022-09-28T20:00:00,29.8023,60.3199,2022-09-28T15:00:00,2022-09-28:15,2830.51,1664377200,Pitampura,28.7041,77.1025,Asia/Kolkata
2957,296.0,421.185,203.268,1.75646e-05,2022-09-28T21:00:00,36.7165,55.5217,2022-09-28T16:00:00,2022-09-28:16,3337.86,1664380800,Pitampura,28.7041,77.1025,Asia/Kolkata
2958,399.0,503.476,256.136,1.23599e-11,2022-09-28T22:00:00,46.2532,51.409,2022-09-28T17:00:00,2022-09-28:17,4112.24,1664384400,Pitampura,28.7041,77.1025,Asia/Kolkata
2959,476.0,579.582,315.944,1.64663e-12,2022-09-28T23:00:00,57.6973,48.6672,2022-09-28T18:00:00,2022-09-28:18,4966.74,1664388000,Pitampura,28.7041,77.1025,Asia/Kolkata
2960,500.0,643.863,388.141,3.65918e-13,2022-09-29T00:00:00,70.5719,47.9817,2022-09-28T19:00:00,2022-09-28:19,5928.04,1664391600,Pitampura,28.7041,77.1025,Asia/Kolkata
2961,500.0,677.738,447.277,1.47384e-13,2022-09-29T01:00:00,67.7109,43.869,2022-09-28T20:00:00,2022-09-28:20,6622.31,1664395200,Pitampura,28.7041,77.1025,Asia/Kolkata
2962,500.0,675.763,475.686,2.15993e-13,2022-09-29T02:00:00,54.8363,39.7563,2022-09-28T21:00:00,2022-09-28:21,6835.94,1664398800,Pitampura,28.7041,77.1025,Asia/Kolkata
2963,500.0,632.97,459.726,4.37069e-13,2022-09-29T03:00:00,40.0543,35.3008,2022-09-28T22:00:00,2022-09-28:22,6408.69,1664402400,Pitampura,28.7041,77.1025,Asia/Kolkata
2964,469.0,572.613,418.43,3.71e-13,2022-09-29T04:00:00,29.0871,27.7609,2022-09-28T23:00:00,2022-09-28:23,5714.42,1664406000,Pitampura,28.7041,77.1025,Asia/Kolkata
2965,405.0,509.077,364.436,4.1674e-13,2022-09-29T05:00:00,24.0803,21.9345,2022-09-29T00:00:00,2022-09-29:00,4913.33,1664409600,Pitampura,28.7041,77.1025,Asia/Kolkata
2966,369.0,478.938,327.048,0.00018008,2022-09-29T06:00:00,25.2724,19.8781,2022-09-29T01:00:00,2022-09-29:01,4486.08,1664413200,Pitampura,28.7041,77.1025,Asia/Kolkata
2967,402.0,505.62,321.117,0.164844,2022-09-29T07:00:00,32.9018,20.5636,2022-09-29T02:00:00,2022-09-29:02,4753.11,1664416800,Pitampura,28.7041,77.1025,Asia/Kolkata
2968,408.0,511.825,306.642,1.81049,2022-09-29T08:00:00,38.147,28.1036,2022-09-29T03:00:00,2022-09-29:03,5073.55,1664420400,Pitampura,28.7041,77.1025,Asia/Kolkata
2969,174.0,301.025,170.583,33.617,2022-09-29T09:00:00,43.869,58.949,2022-09-29T04:00:00,2022-09-29:04,2750.4,1664424000,Pitampura,28.7041,77.1025,Asia/Kolkata
2970,164.0,281.297,163.282,110.149,2022-09-29T10:00:00,45.2995,54.1508,2022-09-29T05:00:00,2022-09-29:05,2189.64,1664427600,Pitampura,28.7041,77.1025,Asia/Kolkata
2971,194.0,303.526,194.359,217.438,2022-09-29T11:00:00,42.9153,35.9863,2022-09-29T06:00:00,2022-09-29:06,1815.8,1664431200,Pitampura,28.7041,77.1025,Asia/Kolkata
2972,205.0,171.888,96.8391,203.133,2022-09-29T12:00:00,25.034,9.16794,2022-09-29T07:00:00,2022-09-29:07,667.572,1664434800,Pitampura,28.7041,77.1025,Asia/Kolkata
2973,182.0,144.767,79.5578,181.675,2022-09-29T13:00:00,17.8814,5.91204,2022-09-29T08:00:00,2022-09-29:08,467.3,1664438400,Pitampura,28.7041,77.1025,Asia/Kolkata
2974,176.0,136.843,75.0974,168.8,2022-09-29T14:00:00,15.1396,5.91204,2022-09-29T09:00:00,2022-09-29:09,433.922,1664442000,Pitampura,28.7041,77.1025,Asia/Kolkata
2975,185.0,150.955,81.496,143.051,2022-09-29T15:00:00,15.974,14.3945,2022-09-29T10:00:00,2022-09-29:10,627.518,1664445600,Pitampura,28.7041,77.1025,Asia/Kolkata
2976,119.6,55.4933,42.2976,20.2205,2022-09-24T15:00:00,56.2668,25.7356,2022-09-24T10:00:00,2022-09-24:10,1031.25,1664013600,Pitampura,28.7041,77.1025,Asia/Kolkata
2977,115.0,52.5064,40.9785,16.2222,2022-09-24T16:00:00,59.6046,32.1456,2022-09-24T11:00:00,2022-09-24:11,1059.56,1664017200,Pitampura,28.7041,77.1025,Asia/Kolkata
2978,116.0,51.4953,41.3323,8.61177,2022-09-24T17:00:00,62.9425,40.475,2022-09-24T12:00:00,2022-09-24:12,1098.55,1664020800,Pitampura,28.7041,77.1025,Asia/Kolkata
2979,120.0,52.1089,42.7874,3.39746,2022-09-24T18:00:00,59.1278,45.2399,2022-09-24T13:00:00,2022-09-24:13,1108.17,1664024400,Pitampura,28.7041,77.1025,Asia/Kolkata
2980,139.0,60.3887,49.7843,3.7998,2022-09-24T19:00:00,54.8363,43.5263,2022-09-24T14:00:00,2022-09-24:14,1121.52,1664028000,Pitampura,28.7041,77.1025,Asia/Kolkata
2981,154.0,66.0797,55.3556,5.23031,2022-09-24T20:00:00,52.4521,42.1554,2022-09-24T15:00:00,2022-09-24:15,1121.52,1664031600,Pitampura,28.7041,77.1025,Asia/Kolkata
2982,151.0,66.0928,56.2974,9.92417,2022-09-24T21:00:00,46.73,38.3854,2022-09-24T16:00:00,2022-09-24:16,1041.41,1664035200,Pitampura,28.7041,77.1025,Asia/Kolkata
2983,151.0,65.2046,55.8724,16.0933,2022-09-24T22:00:00,42.4385,34.2727,2022-09-24T17:00:00,2022-09-24:17,961.304,1664038800,Pitampura,28.7041,77.1025,Asia/Kolkata
2984,151.0,64.5333,56.36,19.3119,2022-09-24T23:00:00,41.9617,33.2445,2022-09-24T18:00:00,2022-09-24:18,907.898,1664042400,Pitampura,28.7041,77.1025,Asia/Kolkata
2985,151.0,62.5487,56.2322,18.4178,2022-09-25T00:00:00,44.8227,34.2727,2022-09-24T19:00:00,2022-09-24:19,854.492,1664046000,Pitampura,28.7041,77.1025,Asia/Kolkata
2986,152.0,60.2988,54.7374,17.7026,2022-09-25T01:00:00,45.2995,33.2445,2022-09-24T20:00:00,2022-09-24:20,821.114,1664049600,Pitampura,28.7041,77.1025,Asia/Kolkata
2987,151.0,59.7562,54.3102,18.5966,2022-09-25T02:00:00,42.9153,30.16,2022-09-24T21:00:00,2022-09-24:21,794.411,1664053200,Pitampura,28.7041,77.1025,Asia/Kolkata
2988,151.0,61.7737,56.1523,18.7755,2022-09-25T03:00:00,41.9617,28.1036,2022-09-24T22:00:00,2022-09-24:22,781.059,1664056800,Pitampura,28.7041,77.1025,Asia/Kolkata
2989,154.0,64.063,58.2649,15.1992,2022-09-25T04:00:00,46.73,30.16,2022-09-24T23:00:00,2022-09-24:23,794.411,1664060400,Pitampura,28.7041,77.1025,Asia/Kolkata
2990,156.0,65.9067,59.6393,8.22544,2022-09-25T05:00:00,55.3131,35.3008,2022-09-25T00:00:00,2022-09-25:00,841.141,1664064000,Pitampura,28.7041,77.1025,Asia/Kolkata
2991,158.0,69.7689,61.4584,1.8999,2022-09-25T06:00:00,61.0352,39.0708,2022-09-25T01:00:00,2022-09-25:01,921.249,1664067600,Pitampura,28.7041,77.1025,Asia/Kolkata
2992,178.0,90.2107,76.3932,0.0160653,2022-09-25T07:00:00,73.4329,40.7845,2022-09-25T02:00:00,2022-09-25:02,1188.28,1664071200,Pitampura,28.7041,77.1025,Asia/Kolkata
2993,194.0,106.896,88.7951,0.0136206,2022-09-25T08:00:00,76.2939,39.4136,2022-09-25T03:00:00,2022-09-25:03,1535.42,1664074800,Pitampura,28.7041,77.1025,Asia/Kolkata
2994,173.0,89.5962,72.9473,2.25753,2022-09-25T09:00:00,52.4521,37.3572,2022-09-25T04:00:00,2022-09-25:04,1562.12,1664078400,Pitampura,28.7041,77.1025,Asia/Kolkata
2995,167.0,83.8434,68.5099,10.103,2022-09-25T10:00:00,41.008,37.3572,2022-09-25T05:00:00,2022-09-25:05,1548.77,1664082000,Pitampura,28.7041,77.1025,Asia/Kolkata
2996,176.0,89.4683,74.7699,21.1,2022-09-25T11:00:00,39.5775,35.9863,2022-09-25T06:00:00,2022-09-25:06,1548.77,1664085600,Pitampura,28.7041,77.1025,Asia/Kolkata
2997,178.0,88.2341,76.3304,38.2662,2022-09-25T12:00:00,34.8091,30.8454,2022-09-25T07:00:00,2022-09-25:07,1455.31,1664089200,Pitampura,28.7041,77.1025,Asia/Kolkata
2998,175.0,83.5359,73.9315,67.234,2022-09-25T13:00:00,28.1334,23.6481,2022-09-25T08:00:00,2022-09-25:08,1268.39,1664092800,Pitampura,28.7041,77.1025,Asia/Kolkata
2999,179.0,86.0466,77.2572,95.8443,2022-09-25T14:00:00,26.4645,19.7068,2022-09-25T09:00:00,2022-09-25:09,1148.22,1664096400,Pitampura,28.7041,77.1025,Asia/Kolkata
3000,184.0,91.7655,81.0261,105.858,2022-09-25T15:00:00,27.6566,20.9063,2022-09-25T10:00:00,2022-09-25:10,1148.22,1664100000,Pitampura,28.7041,77.1025,Asia/Kolkata
3001,181.0,93.4165,78.9519,98.7053,2022-09-25T16:00:00,26.4645,24.3336,2022-09-25T11:00:00,2022-09-25:11,1214.98,1664103600,Pitampura,28.7041,77.1025,Asia/Kolkata
3002,167.0,85.8365,68.4833,80.1086,2022-09-25T17:00:00,21.4577,28.1036,2022-09-25T12:00:00,2022-09-25:12,1201.63,1664107200,Pitampura,28.7041,77.1025,Asia/Kolkata
3003,185.0,122.622,81.7636,27.895,2022-09-25T18:00:00,18.8351,47.9817,2022-09-25T13:00:00,2022-09-25:13,1682.28,1664110800,Pitampura,28.7041,77.1025,Asia/Kolkata
3004,240.0,206.18,123.053,0.525266,2022-09-25T19:00:00,22.8882,54.8363,2022-09-25T14:00:00,2022-09-25:14,2536.77,1664114400,Pitampura,28.7041,77.1025,Asia/Kolkata
3005,175.0,301.757,174.899,0.000442014,2022-09-25T20:00:00,28.6102,47.9817,2022-09-25T15:00:00,2022-09-25:15,3337.86,1664118000,Pitampura,28.7041,77.1025,Asia/Kolkata
3006,282.0,411.532,243.668,1.1724e-06,2022-09-25T21:00:00,37.1933,43.1836,2022-09-25T16:00:00,2022-09-25:16,4219.06,1664121600,Pitampura,28.7041,77.1025,Asia/Kolkata
3007,427.0,531.001,327.635,1.43115e-10,2022-09-25T22:00:00,46.73,40.4417,2022-09-25T17:00:00,2022-09-25:17,5073.55,1664125200,Pitampura,28.7041,77.1025,Asia/Kolkata
3008,500.0,618.567,402.035,8.32667e-11,2022-09-25T23:00:00,55.3131,40.7845,2022-09-25T18:00:00,2022-09-25:18,5714.42,1664128800,Pitampura,28.7041,77.1025,Asia/Kolkata
3009,500.0,668.004,473.78,1.08962e-11,2022-09-26T00:00:00,66.7572,43.869,2022-09-25T19:00:00,2022-09-25:19,6408.69,1664132400,Pitampura,28.7041,77.1025,Asia/Kolkata
3010,500.0,656.111,508.438,3.08998e-12,2022-09-26T01:00:00,63.8962,43.1836,2022-09-25T20:00:00,2022-09-25:20,6515.5,1664136000,Pitampura,28.7041,77.1025,Asia/Kolkata
3011,465.0,566.589,465.489,2.9924e-11,2022-09-26T02:00:00,44.8227,37.3572,2022-09-25T21:00:00,2022-09-25:21,5554.2,1664139600,Pitampura,28.7041,77.1025,Asia/Kolkata
3012,371.0,434.231,371.396,1.28803e-10,2022-09-26T03:00:00,28.1334,29.4745,2022-09-25T22:00:00,2022-09-25:22,4165.65,1664143200,Pitampura,28.7041,77.1025,Asia/Kolkata
3013,321.0,366.506,321.427,1.69136e-10,2022-09-26T04:00:00,22.4113,23.6481,2022-09-25T23:00:00,2022-09-25:23,3471.37,1664146800,Pitampura,28.7041,77.1025,Asia/Kolkata
3014,313.0,349.998,313.767,0.0,2022-09-26T05:00:00,22.8882,20.9063,2022-09-26T00:00:00,2022-09-26:00,3391.27,1664150400,Pitampura,28.7041,77.1025,Asia/Kolkata
3015,268.0,298.479,268.262,0.000218279,2022-09-26T06:00:00,33.8554,38.0427,2022-09-26T01:00:00,2022-09-26:01,2883.91,1664154000,Pitampura,28.7041,77.1025,Asia/Kolkata
3016,264.0,306.858,264.134,0.0268919,2022-09-26T07:00:00,43.3922,44.5545,2022-09-26T02:00:00,2022-09-26:02,2803.8,1664157600,Pitampura,28.7041,77.1025,Asia/Kolkata
3017,265.0,319.515,265.676,0.237487,2022-09-26T08:00:00,48.6374,47.9817,2022-09-26T03:00:00,2022-09-26:03,2830.51,1664161200,Pitampura,28.7041,77.1025,Asia/Kolkata
3018,237.0,288.641,236.744,6.16908,2022-09-26T09:00:00,52.4521,52.0945,2022-09-26T04:00:00,2022-09-26:04,2403.26,1664164800,Pitampura,28.7041,77.1025,Asia/Kolkata
3019,208.0,259.935,208.539,36.8357,2022-09-26T10:00:00,47.6837,48.6672,2022-09-26T05:00:00,2022-09-26:05,2029.42,1664168400,Pitampura,28.7041,77.1025,Asia/Kolkata
3020,186.0,232.937,185.74,107.288,2022-09-26T11:00:00,35.7628,33.9299,2022-09-26T06:00:00,2022-09-26:06,1735.69,1664172000,Pitampura,28.7041,77.1025,Asia/Kolkata
3021,225.0,135.039,111.886,165.939,2022-09-26T12:00:00,16.4509,10.3675,2022-09-26T07:00:00,2022-09-26:07,1094.82,1664175600,Pitampura,28.7041,77.1025,Asia/Kolkata
3022,203.0,110.155,95.6288,177.383,2022-09-26T13:00:00,11.5633,5.91204,2022-09-26T08:00:00,2022-09-26:08,894.547,1664179200,Pitampura,28.7041,77.1025,Asia/Kolkata
3023,213.0,115.45,103.049,188.828,2022-09-26T14:00:00,14.0667,5.99772,2022-09-26T09:00:00,2022-09-26:09,847.816,1664182800,Pitampura,28.7041,77.1025,Asia/Kolkata
3024,246.0,142.916,127.271,197.411,2022-09-26T15:00:00,26.226,11.31,2022-09-26T10:00:00,2022-09-26:10,921.249,1664186400,Pitampura,28.7041,77.1025,Asia/Kolkata
3025,154.0,175.389,153.763,185.966,2022-09-26T16:00:00,33.3786,19.5354,2022-09-26T11:00:00,2022-09-26:11,1081.47,1664190000,Pitampura,28.7041,77.1025,Asia/Kolkata
3026,170.0,196.838,169.792,157.356,2022-09-26T17:00:00,29.3255,28.1036,2022-09-26T12:00:00,2022-09-26:12,1241.68,1664193600,Pitampura,28.7041,77.1025,Asia/Kolkata
3027,181.0,218.685,181.167,117.302,2022-09-26T18:00:00,23.6034,35.3008,2022-09-26T13:00:00,2022-09-26:13,1455.31,1664197200,Pitampura,28.7041,77.1025,Asia/Kolkata
3028,190.0,244.048,190.514,82.2544,2022-09-26T19:00:00,20.0272,40.099,2022-09-26T14:00:00,2022-09-26:14,1695.63,1664200800,Pitampura,28.7041,77.1025,Asia/Kolkata
3029,192.0,256.593,191.912,62.9425,2022-09-26T20:00:00,18.3582,40.4417,2022-09-26T15:00:00,2022-09-26:15,1815.8,1664204400,Pitampura,28.7041,77.1025,Asia/Kolkata
3030,196.0,270.867,196.458,45.0611,2022-09-26T21:00:00,19.0735,42.1554,2022-09-26T16:00:00,2022-09-26:16,1976.01,1664208000,Pitampura,28.7041,77.1025,Asia/Kolkata
3031,205.0,295.03,205.463,24.3187,2022-09-26T22:00:00,19.5503,45.9254,2022-09-26T17:00:00,2022-09-26:17,2189.64,1664211600,Pitampura,28.7041,77.1025,Asia/Kolkata
3032,202.0,293.732,202.163,10.103,2022-09-26T23:00:00,16.9277,46.6108,2022-09-26T18:00:00,2022-09-26:18,2243.04,1664215200,Pitampura,28.7041,77.1025,Asia/Kolkata
3033,200.0,287.124,200.089,1.67638,2022-09-27T00:00:00,14.0667,40.7845,2022-09-26T19:00:00,2022-09-26:19,2296.45,1664218800,Pitampura,28.7041,77.1025,Asia/Kolkata
3034,210.0,298.425,210.273,0.0310829,2022-09-27T01:00:00,14.6627,31.1881,2022-09-26T20:00:00,2022-09-26:20,2429.96,1664222400,Pitampura,28.7041,77.1025,Asia/Kolkata
3035,218.0,305.738,218.331,0.00567525,2022-09-27T02:00:00,17.4046,24.6763,2022-09-26T21:00:00,2022-09-26:21,2483.37,1664226000,Pitampura,28.7041,77.1025,Asia/Kolkata
3036,218.0,302.688,217.919,0.00251021,2022-09-27T03:00:00,18.8351,20.735,2022-09-26T22:00:00,2022-09-26:22,2456.67,1664229600,Pitampura,28.7041,77.1025,Asia/Kolkata
