,Unnamed: 0.1,Unnamed: 0,postal_code,place_name,state_name,county_name,latitude,longitude,SO2,NO2,O3,PM2.5,PM10,CO,Date,N02,AQI
18060,18060,18060,788150,"Kalibari Bazar, Algapur PT V, Saidband PT II, Mohanpur, Matirgram, Chibitabichia, Chandipur, Algapur PT II",Assam,Cachar,25.7351,92.0907,0.47,0.0,0.25,6.28,9.92,427.25,2022-09-18,9.17,20.0
18061,18061,18061,788007,"Singari, R K Mission Road, Kanchanpur, Chincuri T E, Vivekananda Road",Assam,Cachar,25.0165,92.549,7.39,0.0,18.24,7.26,8.66,320.44,2022-09-18,4.97,23.0
18062,18062,18062,788801,"Bakrihawar PT III, Kalinagar, Salchapra, Jankibazar, Burnibrease T E, Chiparsangam, Polarpar, Narainpur North",Assam,Cachar,25.1,92.8027375,0.65,0.0,6.44,3.3,6.09,236.99,2022-09-18,2.16,10.0
18063,18063,18063,788003,"Chirukandi, Machughat, Tupkhana, Tarapur Khelma, Dudpatil, Subedar Basti, Ramnagar Tarapur, Tarapur Part VII, Tarapur (Cachar)",Assam,Cachar,25.0165,92.549,7.39,0.0,18.24,7.26,8.66,320.44,2022-09-18,4.97,23.0
18064,18064,18064,788113,"Dwarband, Loharband, Bag O Bahar, Barakhai T E, Barthal, Borodukan, Chotojalenga, New Bag O Bahar, Pratapur",Assam,Cachar,24.6322,92.7094,6.68,0.0,4.07,30.47,51.43,741.01,2022-09-18,15.94,80.0
18065,18065,18065,788819,"Fengpui, Kanaan, Christiankempai, Dibari, Kalibari  3rd PWD Colony, Mouthoi, Dintharveng, Jatinga Tenali, Haflong Bazar, Dehangi, Kanabasti, Michidui, Sonpijang, Santilla, Narsingwari, Gunjung, Haflong",Assam,North Cachar Hills,25.2421,93.01469411764708,0.11,0.0,3.84,3.01,4.77,220.3,2022-09-18,0.4,9.0
18066,18066,18066,788112,"Derby, Clever House, Sildhubi",Assam,Cachar,24.7441,92.77209999999998,6.68,0.0,4.07,30.47,51.43,741.01,2022-09-18,15.94,80.0
18067,18067,18067,788009,"Arkutipur, Machpara, Badripar, Rongpur PT II, Cossipur, Nutan Dayapur, Rongpur",Assam,Cachar,25.0165,92.549,7.39,0.0,18.24,7.26,8.66,320.44,2022-09-18,4.97,23.0
18068,18068,18068,788735,"Ratabari, Muliala, Dalgram PT II, Tongibari",Assam,Karimganj,24.5998,92.4019,2.62,0.0,4.16,16.51,36.77,507.36,2022-09-18,6.68,52.0
18069,18069,18069,788111,"Subhang, Dalu",Assam,Cachar,24.9232,92.7829,1.39,0.0,2.64,14.95,22.17,447.27,2022-09-18,7.45,48.0
18070,18070,18070,788101,"Banskandi, Algapur, Karaikandi, Chandrapur, Madripar, Pallorbond, Hazarigram Bazar, Bagpur, Dungripar, Govindapur East, Kakmara, Daluagram, Manipur Pti",Assam,Cachar,24.8033,92.65891538461538,1.39,0.0,2.64,14.95,22.17,447.27,2022-09-18,7.45,48.0
18071,18071,18071,788817,"Dinanathpur, Bilburunga, Bhangarpar, Chandranathpur, Bhubaneswarnagar, Behara PT IV, Behara Bazar, Damcherra, Tikarburunga, Sonapur",Assam,Cachar,26.1177,92.06062,1.43,0.0,18.95,16.39,27.92,614.17,2022-09-18,10.37,51.0
18072,18072,18072,788736,"Banskhantilla, Singlacherra Bazar, Vetarband, Chantilla, Dullabcherra Bazar, Damcherra Bagan, Chamtilla, Dullabcherra",Assam,Karimganj,24.5998,92.4019,2.62,0.0,4.16,16.51,36.77,507.36,2022-09-18,6.68,52.0
18073,18073,18073,788156,"Anilgarh, Brojendrapur, Muktaranpur, Dargarband Bazar, Gamaria",Assam,Karimganj,25.7351,92.0907,0.47,0.0,0.25,6.28,9.92,427.25,2022-09-18,9.17,20.0
18074,18074,18074,788116,"Hatikhal Bazar, Sundari PT II, Darmikhal, Rukhni T E, Rammanikpur, Sachinpur, Rukhni PT I, Chekarcham, Rukhni, Palonghat, Kalakhal",Assam,Cachar,24.7441,92.7721,6.68,0.0,4.07,30.47,51.43,741.01,2022-09-18,15.94,80.0
18075,18075,18075,788722,"Alamkhani, Ranibari, Ramanikrishna, Nilam Bazar, Brahmansashan, Durganagar, Promodenagar, Duttagram, Dasgram",Assam,Karimganj,24.8486,92.2791,1.25,0.0,6.97,17.5,27.75,534.06,2022-09-18,7.63,54.0
18076,18076,18076,788830,"Hangrum, Tulpoi, Lasang, Khognam, Kholjang, Laisang, Dautohaza, Pangmoul, Impui Hindu, Hange, Venzaul, Saran, Laisang Bagan, Mahur",Assam,North Cachar Hills,25.1386,93.20779285714286,0.7,0.0,10.55,8.53,10.04,327.11,2022-09-18,7.28,27.0
18077,18077,18077,788030,"Dayapur, Gossainagar, Lathigram, Nagar T E, Pangram, Haticherra T E, Madhura, Dayapur T E, Jaffirbond Pt-I, Udarbond, Durganagar T E, Chandighat T E, Larsing T E, Gossainpur PT I, Amaranagar T E",Assam,Cachar,24.8313,92.804,0.92,0.0,13.23,6.34,9.51,320.44,2022-09-18,1.99,20.0
18078,18078,18078,788030,"Dayapur, Gossainagar, Lathigram, Nagar T E, Pangram, Haticherra T E, Madhura, Dayapur T E, Jaffirbond Pt-I, Udarbond, Durganagar T E, Chandighat T E, Larsing T E, Gossainpur PT I, Amaranagar T E",Assam,Cachar,24.8313,92.804,0.92,0.0,13.23,6.34,9.51,320.44,2022-09-18,1.99,20.0
18079,18079,18079,788114,"Jibangram, Dulalgram, Bhubandhar T E, Mahadebpur PT I, Gojalghat, Dholai Bazar, Suktola, Gurudayalpur, Saptagram, Debipur",Assam,Cachar,24.7441,92.7721,6.68,0.0,4.07,30.47,51.43,741.01,2022-09-18,15.94,80.0
18080,18080,18080,788819,"Fengpui, Kanaan, Christiankempai, Dibari, Kalibari  3rd PWD Colony, Mouthoi, Dintharveng, Jatinga Tenali, Haflong Bazar, Dehangi, Kanabasti, Michidui, Sonpijang, Santilla, Narsingwari, Gunjung, Haflong",Assam,North Cachar Hills,25.2421,93.01469411764708,0.11,0.0,3.84,3.01,4.77,220.3,2022-09-18,0.4,9.0
18081,18081,18081,788112,"Derby, Clever House, Sildhubi",Assam,Cachar,24.7441,92.77209999999998,6.68,0.0,4.07,30.47,51.43,741.01,2022-09-18,15.94,80.0
