,Unnamed: 0.1,Unnamed: 0,postal_code,place_name,state_name,county_name,latitude,longitude,SO2,NO2,O3,PM2.5,PM10,CO,Date,N02,AQI
27564,27564,27564,811311,"Ramgarh, S Salaunja, P.B.Lakhisarai, Lakhisarai Court, G Parsando, Aurey, Bhabangawan, Damodar Pur, Kendi, Kisanpur, Mahisona, Nandnama, S Khairma, Sharma, Rehua, Shiovsona, Dhiradar, Belari, Mankattha, C.R.Lakhisarai, Ramchandrapur, Parsama, Dihra, Lakhisarai, Mohanpur, Walipur, Balgudar, Pacham, Ramnagar, Konag, Tetarhat, Baghaur, Halsi, Manjhway",Bihar,Munger,25.21,86.03223823529413,11.8,0.0,1.4,88.22,110.37,1388.55,2022-09-18,33.93,163.0
27565,27565,27565,811213,"Sadobh, Barhauna, Muzaffarganj, Parsando, Gobadda, Dariapur, Manjhgay, Rathaitha, R C.Maidan, L. Laxmipur, Teghara, Raja Dih, Tetia Bambar, Khaira Doray, Shivpur Logain, Gaurab Dih, Bichhichanchar, Gangata More, Haweli Kharagpur, Ramankabad, Banhara, Kendua, Khaira, Lagma",Bihar,Munger,25.1771,86.56139166666667,3.4,0.0,31.47,66.25,85.34,821.11,2022-09-18,10.03,150.0
27566,27566,27566,811101,"Kishanpur, Maur, Subhanpur, Sarba, Maldah, Asthana, Barbigha, Teus, Babhanbigha, Belaw, Kajifatuchak, Rampur Sinday, Samas, K Milki Chak, Kuthaut, C.R.Barbigha , Toygarh, Kewti, Onama, Ramjan Pur, Sadarpur, Ibrahimpur, Amawan, Mohani, Malwa, Kenar Kalan, Dhanuki, Gilani",Bihar,Sheikhpura,25.1387,85.72008571428572,13.95,0.0,4.43,45.09,55.33,974.66,2022-09-18,28.79,109.0
27567,27567,27567,811305,"Sonpai, Ratanpur, Suggi, Sohjana, Garsanda, Maura, Dabil, Dhamna, Banpur, Gidhaur, Teliya Dih, Mango Bandar, Tihiya, Gagra, Chuwan, Kewal Fariyatta, Chango Dih, Sevai, Kharhawa, Ghughuldih, Nayagaon, Keshopur",Bihar,Jamui,24.9119,86.20722272727272,3.37,0.0,0.04,45.23,59.55,1054.76,2022-09-18,17.31,109.0
27568,27568,27568,811202,"Mathar, J. Nagar, Shankarpur, Shiv Kund, Zamin Degree, B M Tola, Farda, Kutlupur, Jamindigri, Basudeopur, Baha Chowki, Bank Harpur, Tikarampur, Heru Diyara, Dariayapur, Singhia, Taufir, Benigir",Bihar,Khagaria,25.4354,86.47303333333333,12.88,0.0,47.92,77.97,89.52,894.55,2022-09-18,16.28,157.0
27569,27569,27569,811212,"Lahauta Ghatwari, Orabagicha, Barmasia, Tola Bangalwa, Dharhara (Munger), Amari, Itwa, Mangarh, Bhalar",Bihar,Munger,25.1779,86.44236666666667,3.4,0.0,31.47,66.25,85.34,821.11,2022-09-18,10.03,150.0
27570,27570,27570,811303,"Bichkorwa, Chakai, Barmoria, Patauwa, Gaganpur, N. Silfari, Kiya Jori, Chandra Mandi, Koluadih, S Batpar, Basbitti-bo, Tola Urba, Saraun, Dadhawa, Ramchandradih, Madhopur, Pojha, Phariatadih, Korane, Dulampur, Bamdah",Bihar,Jamui,24.8011,86.36141428571429,3.37,0.0,0.04,45.23,59.55,1054.76,2022-09-18,17.31,109.0
27571,27571,27571,811101,"Kishanpur, Maur, Subhanpur, Sarba, Maldah, Asthana, Barbigha, Teus, Babhanbigha, Belaw, Kajifatuchak, Rampur Sinday, Samas, K Milki Chak, Kuthaut, C.R.Barbigha , Toygarh, Kewti, Onama, Ramjan Pur, Sadarpur, Ibrahimpur, Amawan, Mohani, Malwa, Kenar Kalan, Dhanuki, Gilani",Bihar,Sheikhpura,25.1387,85.72008571428572,13.95,0.0,4.43,45.09,55.33,974.66,2022-09-18,28.79,109.0
27572,27572,27572,811103,"Jean Bigha, Charuawan, Nimi, Ambari, Panhesa, Paharia, Chakdin, Ugaban",Bihar,Sheikhpura,25.4276,85.946825,19.55,0.0,10.82,48.94,57.45,1014.71,2022-09-18,32.22,117.0
27573,27573,27573,811309,"Pokhrama, Kajra, Pawai, Urain, Arma, Lai",Bihar,Lakhisarai,25.0733,86.27133333333335,3.13,0.0,31.83,43.92,54.98,754.36,2022-09-18,12.0,107.0
27574,27574,27574,811311,"Ramgarh, S Salaunja, P.B.Lakhisarai, Lakhisarai Court, G Parsando, Aurey, Bhabangawan, Damodar Pur, Kendi, Kisanpur, Mahisona, Nandnama, S Khairma, Sharma, Rehua, Shiovsona, Dhiradar, Belari, Mankattha, C.R.Lakhisarai, Ramchandrapur, Parsama, Dihra, Lakhisarai, Mohanpur, Walipur, Balgudar, Pacham, Ramnagar, Konag, Tetarhat, Baghaur, Halsi, Manjhway",Bihar,Munger,25.21,86.03223823529413,11.8,0.0,1.4,88.22,110.37,1388.55,2022-09-18,33.93,163.0
27575,27575,27575,811202,"Mathar, J. Nagar, Shankarpur, Shiv Kund, Zamin Degree, B M Tola, Farda, Kutlupur, Jamindigri, Basudeopur, Baha Chowki, Bank Harpur, Tikarampur, Heru Diyara, Dariayapur, Singhia, Taufir, Benigir",Bihar,Khagaria,25.4354,86.47303333333333,12.88,0.0,47.92,77.97,89.52,894.55,2022-09-18,16.28,157.0
