,Unnamed: 0.1,Unnamed: 0,postal_code,place_name,state_name,county_name,latitude,longitude,SO2,NO2,O3,PM2.5,PM10,CO,Date,N02,AQI
19061,19061,19061,783334,"Raipur, Bichandai, Borocharaikhola, Dafarpur, Debottar Hasdaha, Dimakuri, Kacharihat, Kismat Hasdaha, Lakhimari, Moterjhar, Ratiadaha, Sonahat, Tokrerchara, Kachakhana, Molandubi, Baladoba, Barundanga, Belguri, Bhatipetla, Bishkhowa, Paglahat, Golakganj",Assam,Dhubri,26.1409,89.8416,2.95,0.0,11.09,50.83,69.46,1041.41,2022-09-18,21.08,120.0
19062,19062,19062,783125,"Sutarpara, Matia, Dalgoma, Chakla, Bakaitari, Bahati, Gossaibari, Matia Bazar, Dahela",Assam,Goalpara,26.106,90.7957,2.86,0.0,19.49,24.35,36.11,687.6,2022-09-18,15.94,67.0
19063,19063,19063,783390,"Bijni, Bhandra Bazar, Mongolian Bazar, Silkhaguri, Kawatika, Kaliagaon, Dakshin Bijni, Chatianguri, Bhotgaon, Bholatol, Hapachara, Jharbishpani, Bangalijhora, Bagargaon, Ananda Bazar, Hanchara, Goraimari, Fagunagaon, Gerukabari",Assam,Bongaigaon,26.3652,90.8573105263158,8.23,0.0,30.4,38.77,55.77,921.25,2022-09-18,16.79,96.0
19064,19064,19064,783101,"Dakurbhita, Baladmarirchar, Barbhita, Bhalukdubi, Dariduri, Simlabari, Goalpara, Mornai, Uzirchar, Dubapara, Baladmari, Rakhasini, Kalyanpur, Kharmuza, Ramharirchar, Govindapur",Assam,Goalpara,26.1271,90.60800625,2.86,0.0,19.49,24.35,36.11,687.6,2022-09-18,15.94,67.0
19065,19065,19065,783125,"Sutarpara, Matia, Dalgoma, Chakla, Bakaitari, Bahati, Gossaibari, Matia Bazar, Dahela",Assam,Goalpara,26.106,90.7957,2.86,0.0,19.49,24.35,36.11,687.6,2022-09-18,15.94,67.0
19066,19066,19066,783370,"Rangalikhata, Rainadabri, Magurmari, Khargaon, Kashipara Bhotgaon, Titaguri, Shantinagar (Kokrajhar), Haloadal, Daloabari, Chandrapara, Kokrajhar H.O, Boro Gendrabil, Bishmuri, Ultapani, Simbargaon, Haltugaon, Kokrajhar Bagicha",Assam,Kokrajhar,26.4567,90.2525,1.07,0.0,23.6,25.18,32.75,654.22,2022-09-18,5.66,69.0
19067,19067,19067,783122,"Damra, Mendima, Damas, Nishangram, Manikganj",Assam,Goalpara,26.0672,90.511,2.5,0.0,26.82,24.63,35.34,627.52,2022-09-18,10.11,68.0
19068,19068,19068,783124,"Bandarshi, Lela, Khusdhowa, Darakh, Amjonga, Shiliuk, Dudhnoi, Chibonga, Upartala, Manupara",Assam,Goalpara,26.0672,90.511,2.5,0.0,26.82,24.63,35.34,627.52,2022-09-18,10.11,68.0
19069,19069,19069,783101,"Dakurbhita, Baladmarirchar, Barbhita, Bhalukdubi, Dariduri, Simlabari, Goalpara, Mornai, Uzirchar, Dubapara, Baladmari, Rakhasini, Kalyanpur, Kharmuza, Ramharirchar, Govindapur",Assam,Goalpara,26.1271,90.60800625,2.86,0.0,19.49,24.35,36.11,687.6,2022-09-18,15.94,67.0
19070,19070,19070,783134,"Rajasimla, Sesapani, Kharkuta, Kachadal, Darragiri, Melopara",Assam,Goalpara,26.043,90.9533,2.44,0.0,39.7,17.95,23.2,600.82,2022-09-18,4.93,55.0
19071,19071,19071,783339,"Rangamati, Podmeralga, Boraibari Pt- V, Borshijhora, Debitola, Geramari, Jharnerchar, Kazigaon, Khopati, Alamganj",Assam,Dhubri,26.0675,91.77227,6.5,0.0,29.68,37.77,46.51,814.44,2022-09-18,12.85,94.0
19072,19072,19072,783334,"Raipur, Bichandai, Borocharaikhola, Dafarpur, Debottar Hasdaha, Dimakuri, Kacharihat, Kismat Hasdaha, Lakhimari, Moterjhar, Ratiadaha, Sonahat, Tokrerchara, Kachakhana, Molandubi, Baladoba, Barundanga, Belguri, Bhatipetla, Bishkhowa, Paglahat, Golakganj",Assam,Dhubri,26.1409,89.8416,2.95,0.0,11.09,50.83,69.46,1041.41,2022-09-18,21.08,120.0
19073,19073,19073,783384,"B.S.Gram, Santoshpur, Nayasatra, Nayagaon, Madrasapara, Lengtisinga, Latibari, Kushbari, Kirtanpara, Golapara, Dumuria Piradhara, Dumerguri, Deohati, Barigaon, Ambari, Nararbhita, Tilpukhuri, Topgaon, Rangapani, Abhayapuri, Lalmati",Assam,Bongaigaon,26.3148,90.4866,4.71,0.0,3.04,49.71,66.48,1174.93,2022-09-18,39.76,118.0
19074,19074,19074,783375,"Runikhata, Ranipur, Khungring, Deosiri, Santipur",Assam,Kokrajhar,26.5807,91.19276,2.24,0.0,23.96,28.72,37.8,741.01,2022-09-18,11.48,76.0
19075,19075,19075,783120,"Baida, Barjhora, Bardamal, Depalsung, Dwarka, Jurigaon, Maladhara, Markula, Suarmari, Tisimpur, Balbala Kalapani, Badahapur, Agia",Assam,Goalpara,26.0285,90.36176153846154,3.13,0.0,26.46,27.93,38.07,720.98,2022-09-18,10.28,75.0
19076,19076,19076,783126,"Krishnai, Tukura, Misilkhowa, Chotipara, Chotomatia, Dhaigaon, Zira, Khardang, Kukurkata, Lalabari, Harimura",Assam,Goalpara,26.0277,90.6795090909091,2.86,0.0,19.49,24.35,36.11,687.6,2022-09-18,15.94,67.0
19077,19077,19077,783385,"Dhaligaon, Kajalgaon",Assam,Bongaigaon,26.3652,90.5732,4.71,0.0,3.04,49.71,66.48,1174.93,2022-09-18,39.76,118.0
19078,19078,19078,783129,"Chunari, Panisali, Beserkona, Ambari Bazar, Aolatoli, Baguan, Balarbhita, Bashbari, Dhamer Reserve, Fetangapara, Hashdoba, Joybhum, Joyramkuchi, Meserbhita, Nidanpur, Rajmita Pantai, Rowkhowa, Takimari, Joypur Bazar, Lakhipur (Goalpara)",Assam,Goalpara,26.1167,90.328095,3.13,0.0,26.46,27.93,38.07,720.98,2022-09-18,10.28,75.0
19079,19079,19079,783337,"Bhumka, Aminkata, Kartimari, Monglajhora, Pratapkhata, Tulsibil, Tipkai, Dhanpur, Duligaon, Haraltari, Bashbari, Sapatgram",Assam,Kokrajhar,26.3033,90.09516666666669,3.07,0.0,50.78,33.21,44.04,707.63,2022-09-18,13.88,85.0
19080,19080,19080,783372,"Tilakgaon, Dologaon, Ranchaidham, Kokragaon, Fulguri, Dhantala Bazar, Bilaspur, Bidyapur, Basugaon",Assam,Kokrajhar,26.4674,90.3874,1.07,0.0,23.6,25.18,32.75,654.22,2022-09-18,5.66,69.0
19081,19081,19081,783135,"Purandiara, Manullapara, Fekamari, Kanaimara, Hatsingimari, Dhanuagaon, Fulerchar, Kalapani",Assam,Dhubri,25.7099,89.9008,1.97,0.0,45.78,17.05,22.06,527.38,2022-09-18,6.08,53.0
19082,19082,19082,783130,"Tiplai, Athiabari, Rangjuli, Kahibari, Dhanubhanga, Simlitola, Patpara",Assam,Goalpara,26.0503,91.10551428571428,3.67,0.0,20.03,35.45,48.38,801.09,2022-09-18,7.28,90.0
19083,19083,19083,783132,"Katarihara, Jaleswar, Tulsibari, Gaurnagar, Dharai",Assam,Goalpara,26.043,90.9533,2.44,0.0,39.7,17.95,23.2,600.82,2022-09-18,4.93,55.0
19084,19084,19084,783324,"Patamari, Tistarpar, Howrarpar, Chagalchara, Dharmasala, Bidyapara",Assam,Dhubri,26.3513,90.3634,4.29,0.0,2.12,47.74,64.05,1148.22,2022-09-18,41.81,114.0
19085,19085,19085,783348,"Barkanda, Boalkamari, Dhirbil, Gashbari, Gobardhanpara, Hakama, Hatipota, Jalabila, Kadamtala Pt-IIi, Kajaikata, Nayeralga, Silgara, Suapata, Chirakuti Pt-i, Bangalipara, Salkocha, Bilasipara, Tilapara, Jamduar",Assam,Dhubri,26.2899,90.3004894736842,4.29,0.0,2.12,47.74,64.05,1148.22,2022-09-18,41.81,114.0
19086,19086,19086,783323,"Aironjongla, Muthakhowa, Amco Road, Dhubri Balurchar",Assam,Dhubri,26.3513,90.3634,4.29,0.0,2.12,47.74,64.05,1148.22,2022-09-18,41.81,114.0
19087,19087,19087,783301,"Dhubri H.O, Dhubri Bazar",Assam,Dhubri,26.3513,90.3634,4.29,0.0,2.12,47.74,64.05,1148.22,2022-09-18,41.81,114.0
19088,19088,19088,783301,"Dhubri H.O, Dhubri Bazar",Assam,Dhubri,26.3513,90.3634,4.29,0.0,2.12,47.74,64.05,1148.22,2022-09-18,41.81,114.0
19089,19089,19089,783330,"Simlabari, Fakirganj, Hamidabad, Madartari, Jamadarhat, Khalisabhita, Airkata Bazar, Barkaila Serso, Chirakuti Bazar, Dhumerghat",Assam,Dhubri,26.0675,90.21255,3.13,0.0,26.46,27.93,38.07,720.98,2022-09-18,10.28,75.0
19090,19090,19090,783123,"Bagdoba, Ambuk, Chekowary, Salpara, Ambari, Kothakuthi, Dighali, Tingba, Malangkona, Dhupdhara, Adakgiri",Assam,Goalpara,25.96,91.0578,1.61,0.0,16.63,20.42,25.9,594.14,2022-09-18,3.56,60.0
19091,19091,19091,783123,"Bagdoba, Ambuk, Chekowary, Salpara, Ambari, Kothakuthi, Dighali, Tingba, Malangkona, Dhupdhara, Adakgiri",Assam,Goalpara,25.96,91.0578,1.61,0.0,16.63,20.42,25.9,594.14,2022-09-18,3.56,60.0
19092,19092,19092,783335,"Bidyardabri, Pokalagi, Kaimari, Jhapsabari, Kherbari, Chagolia, Chatoguma, Jhaskal, Kaldoba, Mahamayahat, Maragadadhar, Pabarchara, South Jhapsabari, Satrasal, Agomoni, Dighaltari",Assam,Dhubri,26.2649,89.79040625,3.61,0.0,34.33,46.63,58.86,961.3,2022-09-18,24.68,112.0
19093,19093,19093,783334,"Raipur, Bichandai, Borocharaikhola, Dafarpur, Debottar Hasdaha, Dimakuri, Kacharihat, Kismat Hasdaha, Lakhimari, Moterjhar, Ratiadaha, Sonahat, Tokrerchara, Kachakhana, Molandubi, Baladoba, Barundanga, Belguri, Bhatipetla, Bishkhowa, Paglahat, Golakganj",Assam,Dhubri,26.1409,89.8416,2.95,0.0,11.09,50.83,69.46,1041.41,2022-09-18,21.08,120.0
19094,19094,19094,783333,"Failaguri, Dingdinga, Grahampur",Assam,Kokrajhar,26.3962,89.9655,8.82,0.0,62.94,55.96,74.36,1068.12,2022-09-18,23.31,131.0
19095,19095,19095,783372,"Tilakgaon, Dologaon, Ranchaidham, Kokragaon, Fulguri, Dhantala Bazar, Bilaspur, Bidyapur, Basugaon",Assam,Kokrajhar,26.4674,90.3874,1.07,0.0,23.6,25.18,32.75,654.22,2022-09-18,5.66,69.0
19096,19096,19096,783392,"Manikpur (Bongaigaon), Aolaguri, Adlaguri, Salabila Bazar, Chakihali, Chakla, Dompara, Kokila, Nowagaon, Nowapara, Numberpara",Assam,Bongaigaon,26.5214,90.8806,3.82,0.0,35.05,32.21,41.17,787.74,2022-09-18,15.94,83.0
19097,19097,19097,783380,"North Baitamari, Khagrabari, Khwaja Dolaigaon, Mulagaon, Natunpara, Chakapara, Chaprakata, Chipansila, Dongaigaon, North Bongaigaon, Chapaguri, Barpara, Bongaigaon, Popragaon",Assam,Bongaigaon,26.3656,90.6348,6.86,0.0,19.49,39.2,54.57,947.95,2022-09-18,32.9,97.0
19098,19098,19098,783393,"Silbari Abdaipara, Malibhita, Malipara, Koilamoila, Amteka Bazar, Khungkhurajhara, Dongshia Para, Nehru Bazar, Amguri Bazar, Boro Bazar, Joypur, Ballamguri Bazar, Betini, Betnapara, B.Ladanguri",Assam,Bongaigaon,26.5214,90.84649333333331,3.82,0.0,35.05,32.21,41.17,787.74,2022-09-18,15.94,83.0
19099,19099,19099,783347,"Batabari, Puthimari, Lawdanga, Tetliguri, Hakamabil, Dumeriguri, Dotma, Banargaon, Bhalukmari",Assam,Kokrajhar,26.5145,91.75693333333334,14.54,0.0,29.33,79.11,95.65,1682.28,2022-09-18,55.52,158.0
19100,19100,19100,783101,"Dakurbhita, Baladmarirchar, Barbhita, Bhalukdubi, Dariduri, Simlabari, Goalpara, Mornai, Uzirchar, Dubapara, Baladmari, Rakhasini, Kalyanpur, Kharmuza, Ramharirchar, Govindapur",Assam,Goalpara,26.1271,90.60800625,2.86,0.0,19.49,24.35,36.11,687.6,2022-09-18,15.94,67.0
19101,19101,19101,783124,"Bandarshi, Lela, Khusdhowa, Darakh, Amjonga, Shiliuk, Dudhnoi, Chibonga, Upartala, Manupara",Assam,Goalpara,26.0672,90.511,2.5,0.0,26.82,24.63,35.34,627.52,2022-09-18,10.11,68.0
19102,19102,19102,783337,"Bhumka, Aminkata, Kartimari, Monglajhora, Pratapkhata, Tulsibil, Tipkai, Dhanpur, Duligaon, Haraltari, Bashbari, Sapatgram",Assam,Kokrajhar,26.3033,90.09516666666669,3.07,0.0,50.78,33.21,44.04,707.63,2022-09-18,13.88,85.0
19103,19103,19103,783384,"B.S.Gram, Santoshpur, Nayasatra, Nayagaon, Madrasapara, Lengtisinga, Latibari, Kushbari, Kirtanpara, Golapara, Dumuria Piradhara, Dumerguri, Deohati, Barigaon, Ambari, Nararbhita, Tilpukhuri, Topgaon, Rangapani, Abhayapuri, Lalmati",Assam,Bongaigaon,26.3148,90.4866,4.71,0.0,3.04,49.71,66.48,1174.93,2022-09-18,39.76,118.0
19104,19104,19104,783347,"Batabari, Puthimari, Lawdanga, Tetliguri, Hakamabil, Dumeriguri, Dotma, Banargaon, Bhalukmari",Assam,Kokrajhar,26.5145,91.75693333333334,14.54,0.0,29.33,79.11,95.65,1682.28,2022-09-18,55.52,158.0
19105,19105,19105,783384,"B.S.Gram, Santoshpur, Nayasatra, Nayagaon, Madrasapara, Lengtisinga, Latibari, Kushbari, Kirtanpara, Golapara, Dumuria Piradhara, Dumerguri, Deohati, Barigaon, Ambari, Nararbhita, Tilpukhuri, Topgaon, Rangapani, Abhayapuri, Lalmati",Assam,Bongaigaon,26.3148,90.4866,4.71,0.0,3.04,49.71,66.48,1174.93,2022-09-18,39.76,118.0
19106,19106,19106,783373,"Sidli, Duttapur, Karigaon, Kashikotra, Champabati Bazar, Mozabari, Garubhasa",Assam,Bongaigaon,26.3652,90.47351428571427,4.71,0.0,3.04,49.71,66.48,1174.93,2022-09-18,39.76,118.0
19107,19107,19107,783120,"Baida, Barjhora, Bardamal, Depalsung, Dwarka, Jurigaon, Maladhara, Markula, Suarmari, Tisimpur, Balbala Kalapani, Badahapur, Agia",Assam,Goalpara,26.0285,90.36176153846154,3.13,0.0,26.46,27.93,38.07,720.98,2022-09-18,10.28,75.0
19108,19108,19108,783390,"Bijni, Bhandra Bazar, Mongolian Bazar, Silkhaguri, Kawatika, Kaliagaon, Dakshin Bijni, Chatianguri, Bhotgaon, Bholatol, Hapachara, Jharbishpani, Bangalijhora, Bagargaon, Ananda Bazar, Hanchara, Goraimari, Fagunagaon, Gerukabari",Assam,Bongaigaon,26.3652,90.8573105263158,8.23,0.0,30.4,38.77,55.77,921.25,2022-09-18,16.79,96.0
19109,19109,19109,783333,"Failaguri, Dingdinga, Grahampur",Assam,Kokrajhar,26.3962,89.9655,8.82,0.0,62.94,55.96,74.36,1068.12,2022-09-18,23.31,131.0
19110,19110,19110,783345,"Fakiragram, Shesergaon, Raniganj, Baruapara, Futkibari, Baghmari, Helaguri, Lakhiganj Bazar",Assam,Kokrajhar,26.3617,90.1824,3.07,0.0,50.78,33.21,44.04,707.63,2022-09-18,13.88,85.0
19111,19111,19111,783330,"Simlabari, Fakirganj, Hamidabad, Madartari, Jamadarhat, Khalisabhita, Airkata Bazar, Barkaila Serso, Chirakuti Bazar, Dhumerghat",Assam,Dhubri,26.0675,90.21255,3.13,0.0,26.46,27.93,38.07,720.98,2022-09-18,10.28,75.0
19112,19112,19112,783325,"Jhagrarpar, Falimari  Pt-i, Majerchar, Khalilpur",Assam,Dhubri,26.3513,90.3634,4.29,0.0,2.12,47.74,64.05,1148.22,2022-09-18,41.81,114.0
19113,19113,19113,783135,"Purandiara, Manullapara, Fekamari, Kanaimara, Hatsingimari, Dhanuagaon, Fulerchar, Kalapani",Assam,Dhubri,25.7099,89.9008,1.97,0.0,45.78,17.05,22.06,527.38,2022-09-18,6.08,53.0
19114,19114,19114,783129,"Chunari, Panisali, Beserkona, Ambari Bazar, Aolatoli, Baguan, Balarbhita, Bashbari, Dhamer Reserve, Fetangapara, Hashdoba, Joybhum, Joyramkuchi, Meserbhita, Nidanpur, Rajmita Pantai, Rowkhowa, Takimari, Joypur Bazar, Lakhipur (Goalpara)",Assam,Goalpara,26.1167,90.328095,3.13,0.0,26.46,27.93,38.07,720.98,2022-09-18,10.28,75.0
19115,19115,19115,783135,"Purandiara, Manullapara, Fekamari, Kanaimara, Hatsingimari, Dhanuagaon, Fulerchar, Kalapani",Assam,Dhubri,25.7099,89.9008,1.97,0.0,45.78,17.05,22.06,527.38,2022-09-18,6.08,53.0
19116,19116,19116,783372,"Tilakgaon, Dologaon, Ranchaidham, Kokragaon, Fulguri, Dhantala Bazar, Bilaspur, Bidyapur, Basugaon",Assam,Kokrajhar,26.4674,90.3874,1.07,0.0,23.6,25.18,32.75,654.22,2022-09-18,5.66,69.0
19117,19117,19117,783345,"Fakiragram, Shesergaon, Raniganj, Baruapara, Futkibari, Baghmari, Helaguri, Lakhiganj Bazar",Assam,Kokrajhar,26.3617,90.1824,3.07,0.0,50.78,33.21,44.04,707.63,2022-09-18,13.88,85.0
19118,19118,19118,783336,"Binnyakhata, Gambaribil, Kamalsing, Bhowraguri",Assam,Kokrajhar,26.4267,90.0688,1.54,0.0,38.98,28.2,34.95,607.49,2022-09-18,4.58,75.0
19119,19119,19119,783350,"Kachugaon, Gangia, Takampur, Saraibil, Raimona, Jaleswari, Bairali",Assam,Kokrajhar,26.3513,90.3634,4.29,0.0,2.12,47.74,64.05,1148.22,2022-09-18,41.81,114.0
19120,19120,19120,783373,"Sidli, Duttapur, Karigaon, Kashikotra, Champabati Bazar, Mozabari, Garubhasa",Assam,Bongaigaon,26.3652,90.47351428571427,4.71,0.0,3.04,49.71,66.48,1174.93,2022-09-18,39.76,118.0
19121,19121,19121,783360,"Sapkata, Gossaigaon, Padmabil, Chakma, Gossaigaon No.Ii, Joyma, Joyma Bazar, Kashiabari, Koimari, Maktaigaon, Patakata, Rajadabri, Satyapur, Guabari, Jambuguri, Garufela Bazar, Anthaibari, Ballimari, Bhodeaguri, Panbari Bazar",Assam,Kokrajhar,26.5145,90.37524,1.07,0.0,23.6,25.18,32.75,654.22,2022-09-18,5.66,69.0
19122,19122,19122,783383,"Sidalsati, Kakaijana, Khagarpur, Bhotguti Huramara, Garugaon, Ghilaguri, Salmara North",Assam,Dhubri,26.3656,90.6348,6.86,0.0,19.49,39.2,54.57,947.95,2022-09-18,32.9,97.0
19123,19123,19123,783348,"Barkanda, Boalkamari, Dhirbil, Gashbari, Gobardhanpara, Hakama, Hatipota, Jalabila, Kadamtala Pt-IIi, Kajaikata, Nayeralga, Silgara, Suapata, Chirakuti Pt-i, Bangalipara, Salkocha, Bilasipara, Tilapara, Jamduar",Assam,Dhubri,26.2899,90.3004894736842,4.29,0.0,2.12,47.74,64.05,1148.22,2022-09-18,41.81,114.0
19124,19124,19124,783331,"Asharikandi, Khudimari, Madhusoulmari, Tiamari, Sahebganj Naicherkuti, Silairpar, South Geramari, Banyaguri, Rupsi, Balajan, Gauripur",Assam,Dhubri,26.1205,89.95632727272726,2.95,0.0,11.09,50.83,69.46,1041.41,2022-09-18,21.08,120.0
19125,19125,19125,783132,"Katarihara, Jaleswar, Tulsibari, Gaurnagar, Dharai",Assam,Goalpara,26.043,90.9533,2.44,0.0,39.7,17.95,23.2,600.82,2022-09-18,4.93,55.0
19126,19126,19126,783339,"Rangamati, Podmeralga, Boraibari Pt- V, Borshijhora, Debitola, Geramari, Jharnerchar, Kazigaon, Khopati, Alamganj",Assam,Dhubri,26.0675,91.77227,6.5,0.0,29.68,37.77,46.51,814.44,2022-09-18,12.85,94.0
19127,19127,19127,783390,"Bijni, Bhandra Bazar, Mongolian Bazar, Silkhaguri, Kawatika, Kaliagaon, Dakshin Bijni, Chatianguri, Bhotgaon, Bholatol, Hapachara, Jharbishpani, Bangalijhora, Bagargaon, Ananda Bazar, Hanchara, Goraimari, Fagunagaon, Gerukabari",Assam,Bongaigaon,26.3652,90.8573105263158,8.23,0.0,30.4,38.77,55.77,921.25,2022-09-18,16.79,96.0
19128,19128,19128,783383,"Sidalsati, Kakaijana, Khagarpur, Bhotguti Huramara, Garugaon, Ghilaguri, Salmara North",Assam,Dhubri,26.3656,90.6348,6.86,0.0,19.49,39.2,54.57,947.95,2022-09-18,32.9,97.0
19129,19129,19129,783101,"Dakurbhita, Baladmarirchar, Barbhita, Bhalukdubi, Dariduri, Simlabari, Goalpara, Mornai, Uzirchar, Dubapara, Baladmari, Rakhasini, Kalyanpur, Kharmuza, Ramharirchar, Govindapur",Assam,Goalpara,26.1271,90.60800625,2.86,0.0,19.49,24.35,36.11,687.6,2022-09-18,15.94,67.0
19130,19130,19130,783348,"Barkanda, Boalkamari, Dhirbil, Gashbari, Gobardhanpara, Hakama, Hatipota, Jalabila, Kadamtala Pt-IIi, Kajaikata, Nayeralga, Silgara, Suapata, Chirakuti Pt-i, Bangalipara, Salkocha, Bilasipara, Tilapara, Jamduar",Assam,Dhubri,26.2899,90.3004894736842,4.29,0.0,2.12,47.74,64.05,1148.22,2022-09-18,41.81,114.0
19131,19131,19131,783361,"Goladangi, Simultapu, Haraputa, Jaraguri, Srirampur (Kokrajhar)",Assam,Kokrajhar,26.4623,89.891,1.4,0.0,32.19,29.1,35.33,660.9,2022-09-18,10.71,77.0
19132,19132,19132,783334,"Raipur, Bichandai, Borocharaikhola, Dafarpur, Debottar Hasdaha, Dimakuri, Kacharihat, Kismat Hasdaha, Lakhimari, Moterjhar, Ratiadaha, Sonahat, Tokrerchara, Kachakhana, Molandubi, Baladoba, Barundanga, Belguri, Bhatipetla, Bishkhowa, Paglahat, Golakganj",Assam,Dhubri,26.1409,89.8416,2.95,0.0,11.09,50.83,69.46,1041.41,2022-09-18,21.08,120.0
19133,19133,19133,783384,"B.S.Gram, Santoshpur, Nayasatra, Nayagaon, Madrasapara, Lengtisinga, Latibari, Kushbari, Kirtanpara, Golapara, Dumuria Piradhara, Dumerguri, Deohati, Barigaon, Ambari, Nararbhita, Tilpukhuri, Topgaon, Rangapani, Abhayapuri, Lalmati",Assam,Bongaigaon,26.3148,90.4866,4.71,0.0,3.04,49.71,66.48,1174.93,2022-09-18,39.76,118.0
19134,19134,19134,783390,"Bijni, Bhandra Bazar, Mongolian Bazar, Silkhaguri, Kawatika, Kaliagaon, Dakshin Bijni, Chatianguri, Bhotgaon, Bholatol, Hapachara, Jharbishpani, Bangalijhora, Bagargaon, Ananda Bazar, Hanchara, Goraimari, Fagunagaon, Gerukabari",Assam,Bongaigaon,26.3652,90.8573105263158,8.23,0.0,30.4,38.77,55.77,921.25,2022-09-18,16.79,96.0
19135,19135,19135,783125,"Sutarpara, Matia, Dalgoma, Chakla, Bakaitari, Bahati, Gossaibari, Matia Bazar, Dahela",Assam,Goalpara,26.106,90.7957,2.86,0.0,19.49,24.35,36.11,687.6,2022-09-18,15.94,67.0
19136,19136,19136,783360,"Sapkata, Gossaigaon, Padmabil, Chakma, Gossaigaon No.Ii, Joyma, Joyma Bazar, Kashiabari, Koimari, Maktaigaon, Patakata, Rajadabri, Satyapur, Guabari, Jambuguri, Garufela Bazar, Anthaibari, Ballimari, Bhodeaguri, Panbari Bazar",Assam,Kokrajhar,26.5145,90.37524,1.07,0.0,23.6,25.18,32.75,654.22,2022-09-18,5.66,69.0
19137,19137,19137,783360,"Sapkata, Gossaigaon, Padmabil, Chakma, Gossaigaon No.Ii, Joyma, Joyma Bazar, Kashiabari, Koimari, Maktaigaon, Patakata, Rajadabri, Satyapur, Guabari, Jambuguri, Garufela Bazar, Anthaibari, Ballimari, Bhodeaguri, Panbari Bazar",Assam,Kokrajhar,26.5145,90.37524,1.07,0.0,23.6,25.18,32.75,654.22,2022-09-18,5.66,69.0
19138,19138,19138,783346,"Gossainichina, Kakormari, Ramfalbil, Aflagaon, Athiabari, Patgaon, Serfanguri, Pakriguri, Jharbari, Shyamthaibari, Shialmari",Assam,Kokrajhar,26.4852,90.36657272727274,1.07,0.0,23.6,25.18,32.75,654.22,2022-09-18,5.66,69.0
19139,19139,19139,783101,"Dakurbhita, Baladmarirchar, Barbhita, Bhalukdubi, Dariduri, Simlabari, Goalpara, Mornai, Uzirchar, Dubapara, Baladmari, Rakhasini, Kalyanpur, Kharmuza, Ramharirchar, Govindapur",Assam,Goalpara,26.1271,90.60800625,2.86,0.0,19.49,24.35,36.11,687.6,2022-09-18,15.94,67.0
19140,19140,19140,783333,"Failaguri, Dingdinga, Grahampur",Assam,Kokrajhar,26.3962,89.9655,8.82,0.0,62.94,55.96,74.36,1068.12,2022-09-18,23.31,131.0
19141,19141,19141,783360,"Sapkata, Gossaigaon, Padmabil, Chakma, Gossaigaon No.Ii, Joyma, Joyma Bazar, Kashiabari, Koimari, Maktaigaon, Patakata, Rajadabri, Satyapur, Guabari, Jambuguri, Garufela Bazar, Anthaibari, Ballimari, Bhodeaguri, Panbari Bazar",Assam,Kokrajhar,26.5145,90.37524,1.07,0.0,23.6,25.18,32.75,654.22,2022-09-18,5.66,69.0
19142,19142,19142,783349,"Piazbari Makrijhora, Choudhurirchar, Gutipara, Khanabari Araiani, Mahamayadham, Bondihana, Bagribari",Assam,Dhubri,26.1989,90.1292,4.71,0.0,12.52,44.69,60.99,921.25,2022-09-18,15.77,108.0
19143,19143,19143,783348,"Barkanda, Boalkamari, Dhirbil, Gashbari, Gobardhanpara, Hakama, Hatipota, Jalabila, Kadamtala Pt-IIi, Kajaikata, Nayeralga, Silgara, Suapata, Chirakuti Pt-i, Bangalipara, Salkocha, Bilasipara, Tilapara, Jamduar",Assam,Dhubri,26.2899,90.3004894736842,4.29,0.0,2.12,47.74,64.05,1148.22,2022-09-18,41.81,114.0
