,Unnamed: 0.1,Unnamed: 0,postal_code,place_name,state_name,county_name,latitude,longitude,SO2,NO2,O3,PM2.5,PM10,CO,Date,N02,AQI
20086,20086,20086,781367,"Dumuria, Mazdia, Kalaskuchi, Nizdafeli, Natunhowly, Kachubari, Kachukata, Zarkona, Tinpukhuri, Pachimjargaon, Paddapar, Ghogpar, Gandhibari, Barkhopa, Amayapur, Tambulpur, Kalbari, Ulubari",Assam,Barpeta,26.335,91.25947777777778,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20087,20087,20087,781305,"Khangra, Jatradia, Bhogdia, Senimari, Makrikuchi, Pacim Mazdia, Chenga",Assam,Barpeta,26.3054,91.20221428571428,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20088,20088,20088,781367,"Dumuria, Mazdia, Kalaskuchi, Nizdafeli, Natunhowly, Kachubari, Kachukata, Zarkona, Tinpukhuri, Pachimjargaon, Paddapar, Ghogpar, Gandhibari, Barkhopa, Amayapur, Tambulpur, Kalbari, Ulubari",Assam,Barpeta,26.335,91.25947777777778,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20089,20089,20089,781360,"Haziragaon, Chechapani, Patkijuli, Pakribari, Paharpur, Darangamela, Angarkata, Darangapara, Menaka, Kauli, Kalipur, Kumarikata",Assam,Nalbari,26.7306,91.54234166666669,1.1,0.0,29.68,26.7,32.64,707.63,2022-09-18,4.58,72.0
20090,20090,20090,781308,"Baghbar, Nirala, Pahumara, Ramaparapam, Satrakanara Bazar, Sitoli, Habidongra Bazar, Kadomtola, Dharmpur, Deoldi, Chakabusi, Bhoirarpam, Baslajan, Mandia, Manikpur",Assam,Barpeta,26.3278,90.51132,4.71,0.0,3.04,49.71,66.48,1174.93,2022-09-18,39.76,118.0
20091,20091,20091,781352,"Bhowanipur, Kamalpur, Nakuchi Pathar, Khablarvitha, Kayakuchi Bazar, Galia, Chaparbari Bazar, Kurobaha, Sarutapa, Paka Bet Bari Pathar, Naligaon",Assam,Barpeta,26.346,91.61643636363635,3.1,0.0,33.98,35.51,45.29,761.03,2022-09-18,9.34,90.0
20092,20092,20092,781343,"Amingaon Chowk, Dhanbil, Chaibari, Dighaldonga, Japadang, Pakhamara",Assam,Nalbari,26.5004,91.4784,2.89,0.0,19.13,36.17,44.44,907.9,2022-09-18,17.14,91.0
20093,20093,20093,781360,"Haziragaon, Chechapani, Patkijuli, Pakribari, Paharpur, Darangamela, Angarkata, Darangapara, Menaka, Kauli, Kalipur, Kumarikata",Assam,Nalbari,26.7306,91.54234166666669,1.1,0.0,29.68,26.7,32.64,707.63,2022-09-18,4.58,72.0
20094,20094,20094,781309,"Bheraldi, Khardhara, Dhakua, Radhakuchi, Palhaji, Keotkuchi, Bhella, Bhogarpar",Assam,Barpeta,26.303,91.0644875,9.06,0.0,9.39,52.22,70.39,1148.22,2022-09-18,24.68,123.0
20095,20095,20095,781372,"Dihira, Subankhata, Nikashi, Adalbari, Mussalpur, Pamuapathar, Motipur, Kataligaon, Barimukh, Banbari, Uttarkuchi, Narayanpur",Assam,Nalbari,26.3679,91.3919,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20096,20096,20096,781303,"Banagram, Mularkuchi, Bihampur, Banagram Chowk, Barnaddi, Batsar, Panigaon",Assam,Nalbari,26.3834,92.59352857142858,4.65,0.0,38.98,29.95,36.35,794.41,2022-09-18,14.91,79.0
20097,20097,20097,781307,"Nasatraphulbari, Parakuchi, Karaguri, Namsala, Kamalabari, Amrikhowa, Byaskuchi, Barkapla, Sarthebari",Assam,Barpeta,26.3629,91.2231,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20098,20098,20098,781326,"Batabari, Gobindapur, Patacharkuchi, Bamunkuchi",Assam,Barpeta,26.3402,91.2683,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20099,20099,20099,781314,"Jahurpam, Jarabari, Kadang, Ganakkuchi, Baradi, Sundaridia, Patbaushi, Barpalli, Santinagar (Barpeta), Bhatkuchi, Sonkuchi, Gajia, Garaimari, Jania",Assam,Barpeta,26.4348,91.1657,2.24,0.0,23.96,28.72,37.8,741.01,2022-09-18,11.48,76.0
20100,20100,20100,781321,"Mayanbari, Sonabari, Pathartolichatala, Kapahtolichikni, Ishapur, Bonghugi, Chandmama, Tarakansdi, DP Deoldi",Assam,Barpeta,26.6242,91.5994,1.1,0.0,29.68,26.7,32.64,707.63,2022-09-18,4.58,72.0
20101,20101,20101,781325,"Bajali College, Bhetua, Amdah, Hathinapur, Dubi, Muguria, Raypur, Bamakhata, Bhakuamari, Bhotantasaderi, Barbang, Pathsala, Odalguri",Assam,Barpeta,26.6325,91.55724615384617,1.1,0.0,29.68,26.7,32.64,707.63,2022-09-18,4.58,72.0
20102,20102,20102,781360,"Haziragaon, Chechapani, Patkijuli, Pakribari, Paharpur, Darangamela, Angarkata, Darangapara, Menaka, Kauli, Kalipur, Kumarikata",Assam,Nalbari,26.7306,91.54234166666669,1.1,0.0,29.68,26.7,32.64,707.63,2022-09-18,4.58,72.0
20103,20103,20103,781312,"Chatla, Raumaripathar, Lachima, Kalarchar, Peradhara, Chinadi, Barghopa, Daulasal, Mugdi, Bamunbari, Rampur (Nalbari)",Assam,Nalbari,26.4011,91.28150909090908,7.51,0.0,31.47,44.81,57.85,1041.41,2022-09-18,19.19,108.0
20104,20104,20104,781338,"Lakhopur, Bori, Helacha, Niztapa, Piplibari, Solmara",Assam,Nalbari,26.3796,91.2951,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20105,20105,20105,781333,"Dangarmakha, Saukuchi, Pub Baramchari, Nizbangalipara, Thanguri, Bennabari, Dalbari, Debachara, Barimakha",Assam,Nalbari,26.3796,91.2951,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20106,20106,20106,781348,"Marowa, Budrukuchi, Pubkalakuchi, Bagalsroad Chowk, Barkuriha",Assam,Nalbari,26.5004,91.4784,2.89,0.0,19.13,36.17,44.44,907.9,2022-09-18,17.14,91.0
20107,20107,20107,781329,"Tuplaipanbari, Nityananda, Akaya, Bhogpur, Sarumanikpur, Pubrihabari, Maripur Anandapur, Daisingri",Assam,Barpeta,26.6242,91.5994,1.1,0.0,29.68,26.7,32.64,707.63,2022-09-18,4.58,72.0
20108,20108,20108,781318,"Kardoiguri, Sarupeta, Salbari, Saudarvitha, Sonafuli, B D Pathar, Anandabazar, Barmazara, Bhalaguri, Samuagati, Chenglimari, Puranbhowanipur, Rupahi, Hudukhata",Assam,Barpeta,26.5107,91.79148571428571,14.54,0.0,29.33,79.11,95.65,1682.28,2022-09-18,55.52,158.0
20109,20109,20109,781309,"Bheraldi, Khardhara, Dhakua, Radhakuchi, Palhaji, Keotkuchi, Bhella, Bhogarpar",Assam,Barpeta,26.303,91.0644875,9.06,0.0,9.39,52.22,70.39,1148.22,2022-09-18,24.68,123.0
20110,20110,20110,781309,"Bheraldi, Khardhara, Dhakua, Radhakuchi, Palhaji, Keotkuchi, Bhella, Bhogarpar",Assam,Barpeta,26.303,91.0644875,9.06,0.0,9.39,52.22,70.39,1148.22,2022-09-18,24.68,123.0
20111,20111,20111,781308,"Baghbar, Nirala, Pahumara, Ramaparapam, Satrakanara Bazar, Sitoli, Habidongra Bazar, Kadomtola, Dharmpur, Deoldi, Chakabusi, Bhoirarpam, Baslajan, Mandia, Manikpur",Assam,Barpeta,26.3278,90.51132,4.71,0.0,3.04,49.71,66.48,1174.93,2022-09-18,39.76,118.0
20112,20112,20112,781377,"Lafakuxchi, Garamdew, Saraimari, Thamna (Nalbari), Rampur, Athiabari",Assam,Nalbari,26.3602,91.52641666666666,3.73,0.0,26.46,45.51,56.81,867.84,2022-09-18,10.88,110.0
20113,20113,20113,781375,"Bangaon (Nalbari), Helana, Rampur Dekapara, Golibandha",Assam,Nalbari,26.4167,91.3333,7.51,0.0,31.47,44.81,57.85,1041.41,2022-09-18,19.19,108.0
20114,20114,20114,781312,"Chatla, Raumaripathar, Lachima, Kalarchar, Peradhara, Chinadi, Barghopa, Daulasal, Mugdi, Bamunbari, Rampur (Nalbari)",Assam,Nalbari,26.4011,91.28150909090908,7.51,0.0,31.47,44.81,57.85,1041.41,2022-09-18,19.19,108.0
20115,20115,20115,781311,"Rangia Bhaithabhangahat, Nagaon Bazar, Bagodi, Erabamundi, Burikhamar, Bhairaguri, Gahia, Garatari, Raoli",Assam,Barpeta,26.4348,91.1657,2.24,0.0,23.96,28.72,37.8,741.01,2022-09-18,11.48,76.0
20116,20116,20116,781311,"Rangia Bhaithabhangahat, Nagaon Bazar, Bagodi, Erabamundi, Burikhamar, Bhairaguri, Gahia, Garatari, Raoli",Assam,Barpeta,26.4348,91.1657,2.24,0.0,23.96,28.72,37.8,741.01,2022-09-18,11.48,76.0
20117,20117,20117,781312,"Chatla, Raumaripathar, Lachima, Kalarchar, Peradhara, Chinadi, Barghopa, Daulasal, Mugdi, Bamunbari, Rampur (Nalbari)",Assam,Nalbari,26.4011,91.28150909090908,7.51,0.0,31.47,44.81,57.85,1041.41,2022-09-18,19.19,108.0
20118,20118,20118,781325,"Bajali College, Bhetua, Amdah, Hathinapur, Dubi, Muguria, Raypur, Bamakhata, Bhakuamari, Bhotantasaderi, Barbang, Pathsala, Odalguri",Assam,Barpeta,26.6325,91.55724615384617,1.1,0.0,29.68,26.7,32.64,707.63,2022-09-18,4.58,72.0
20119,20119,20119,781318,"Kardoiguri, Sarupeta, Salbari, Saudarvitha, Sonafuli, B D Pathar, Anandabazar, Barmazara, Bhalaguri, Samuagati, Chenglimari, Puranbhowanipur, Rupahi, Hudukhata",Assam,Barpeta,26.5107,91.79148571428571,14.54,0.0,29.33,79.11,95.65,1682.28,2022-09-18,55.52,158.0
20120,20120,20120,781306,"Chamata, Amani, Pachimchamata, Rupia Bathan, Gamurimuri",Assam,Nalbari,26.3379,91.2087,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20121,20121,20121,781318,"Kardoiguri, Sarupeta, Salbari, Saudarvitha, Sonafuli, B D Pathar, Anandabazar, Barmazara, Bhalaguri, Samuagati, Chenglimari, Puranbhowanipur, Rupahi, Hudukhata",Assam,Barpeta,26.5107,91.79148571428571,14.54,0.0,29.33,79.11,95.65,1682.28,2022-09-18,55.52,158.0
20122,20122,20122,781318,"Kardoiguri, Sarupeta, Salbari, Saudarvitha, Sonafuli, B D Pathar, Anandabazar, Barmazara, Bhalaguri, Samuagati, Chenglimari, Puranbhowanipur, Rupahi, Hudukhata",Assam,Barpeta,26.5107,91.79148571428571,14.54,0.0,29.33,79.11,95.65,1682.28,2022-09-18,55.52,158.0
20123,20123,20123,781353,"Gopalbazar, Nizpakoa, Sandheli",Assam,Nalbari,26.4389,91.4266,2.89,0.0,19.13,36.17,44.44,907.9,2022-09-18,17.14,91.0
20124,20124,20124,781350,"Barenghati, Balisatra, Sanekuchi, Chatama, Dakhingaon, Dhuhi, Kamrupbarkhola, Lahkarpara, Sauramari",Assam,Barpeta,26.477,91.4874,2.89,0.0,19.13,36.17,44.44,907.9,2022-09-18,17.14,91.0
20125,20125,20125,781314,"Jahurpam, Jarabari, Kadang, Ganakkuchi, Baradi, Sundaridia, Patbaushi, Barpalli, Santinagar (Barpeta), Bhatkuchi, Sonkuchi, Gajia, Garaimari, Jania",Assam,Barpeta,26.4348,91.1657,2.24,0.0,23.96,28.72,37.8,741.01,2022-09-18,11.48,76.0
20126,20126,20126,781377,"Lafakuxchi, Garamdew, Saraimari, Thamna (Nalbari), Rampur, Athiabari",Assam,Nalbari,26.3602,91.52641666666666,3.73,0.0,26.46,45.51,56.81,867.84,2022-09-18,10.88,110.0
20127,20127,20127,781307,"Nasatraphulbari, Parakuchi, Karaguri, Namsala, Kamalabari, Amrikhowa, Byaskuchi, Barkapla, Sarthebari",Assam,Barpeta,26.3629,91.2231,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20128,20128,20128,781329,"Tuplaipanbari, Nityananda, Akaya, Bhogpur, Sarumanikpur, Pubrihabari, Maripur Anandapur, Daisingri",Assam,Barpeta,26.6242,91.5994,1.1,0.0,29.68,26.7,32.64,707.63,2022-09-18,4.58,72.0
20129,20129,20129,781318,"Kardoiguri, Sarupeta, Salbari, Saudarvitha, Sonafuli, B D Pathar, Anandabazar, Barmazara, Bhalaguri, Samuagati, Chenglimari, Puranbhowanipur, Rupahi, Hudukhata",Assam,Barpeta,26.5107,91.79148571428571,14.54,0.0,29.33,79.11,95.65,1682.28,2022-09-18,55.52,158.0
20130,20130,20130,781352,"Bhowanipur, Kamalpur, Nakuchi Pathar, Khablarvitha, Kayakuchi Bazar, Galia, Chaparbari Bazar, Kurobaha, Sarutapa, Paka Bet Bari Pathar, Naligaon",Assam,Barpeta,26.346,91.61643636363635,3.1,0.0,33.98,35.51,45.29,761.03,2022-09-18,9.34,90.0
20131,20131,20131,781312,"Chatla, Raumaripathar, Lachima, Kalarchar, Peradhara, Chinadi, Barghopa, Daulasal, Mugdi, Bamunbari, Rampur (Nalbari)",Assam,Nalbari,26.4011,91.28150909090908,7.51,0.0,31.47,44.81,57.85,1041.41,2022-09-18,19.19,108.0
20132,20132,20132,781355,"Nathkuchi, Niz Namati, Karemura, Assam Syntex, Geruapara, Medaghat, Sathimuka, Baramchari",Assam,Nalbari,26.3679,91.33395,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20133,20133,20133,781308,"Baghbar, Nirala, Pahumara, Ramaparapam, Satrakanara Bazar, Sitoli, Habidongra Bazar, Kadomtola, Dharmpur, Deoldi, Chakabusi, Bhoirarpam, Baslajan, Mandia, Manikpur",Assam,Barpeta,26.3278,90.51132,4.71,0.0,3.04,49.71,66.48,1174.93,2022-09-18,39.76,118.0
20134,20134,20134,781318,"Kardoiguri, Sarupeta, Salbari, Saudarvitha, Sonafuli, B D Pathar, Anandabazar, Barmazara, Bhalaguri, Samuagati, Chenglimari, Puranbhowanipur, Rupahi, Hudukhata",Assam,Barpeta,26.5107,91.79148571428571,14.54,0.0,29.33,79.11,95.65,1682.28,2022-09-18,55.52,158.0
20135,20135,20135,781333,"Dangarmakha, Saukuchi, Pub Baramchari, Nizbangalipara, Thanguri, Bennabari, Dalbari, Debachara, Barimakha",Assam,Nalbari,26.3796,91.2951,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20136,20136,20136,781319,"Kalgachia, Balagaon, Ghugubari, Bankubhanga, Balikuri, Saupur, Niz Rampur, Langa, Gunialguri, Charcharia",Assam,Barpeta,26.3592,91.06899,9.06,0.0,9.39,52.22,70.39,1148.22,2022-09-18,24.68,123.0
20137,20137,20137,781350,"Barenghati, Balisatra, Sanekuchi, Chatama, Dakhingaon, Dhuhi, Kamrupbarkhola, Lahkarpara, Sauramari",Assam,Barpeta,26.477,91.4874,2.89,0.0,19.13,36.17,44.44,907.9,2022-09-18,17.14,91.0
20138,20138,20138,781305,"Khangra, Jatradia, Bhogdia, Senimari, Makrikuchi, Pacim Mazdia, Chenga",Assam,Barpeta,26.3054,91.20221428571428,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20139,20139,20139,781371,"Tihu, Nakhara, Sialmari, Bhaluki, Digheli",Assam,Nalbari,26.4758,91.2669,7.51,0.0,31.47,44.81,57.85,1041.41,2022-09-18,19.19,108.0
20140,20140,20140,781368,"Dongpar, Nagrijuli, Bagrikuthi, Sidhinathpur, Dangarkuchi, Dhekipota, Kalcheni, Latibari, Trbitola",Assam,Nalbari,26.4408,91.8873,10.85,0.0,32.19,83.35,103.14,1668.93,2022-09-18,74.71,160.0
20141,20141,20141,781313,"Balabitha, Guagacha, Mazgaon, Mespara, Simlaguri",Assam,Barpeta,26.4348,91.1657,2.24,0.0,23.96,28.72,37.8,741.01,2022-09-18,11.48,76.0
20142,20142,20142,781308,"Baghbar, Nirala, Pahumara, Ramaparapam, Satrakanara Bazar, Sitoli, Habidongra Bazar, Kadomtola, Dharmpur, Deoldi, Chakabusi, Bhoirarpam, Baslajan, Mandia, Manikpur",Assam,Barpeta,26.3278,90.51132,4.71,0.0,3.04,49.71,66.48,1174.93,2022-09-18,39.76,118.0
20143,20143,20143,781338,"Lakhopur, Bori, Helacha, Niztapa, Piplibari, Solmara",Assam,Nalbari,26.3796,91.2951,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20144,20144,20144,781321,"Mayanbari, Sonabari, Pathartolichatala, Kapahtolichikni, Ishapur, Bonghugi, Chandmama, Tarakansdi, DP Deoldi",Assam,Barpeta,26.6242,91.5994,1.1,0.0,29.68,26.7,32.64,707.63,2022-09-18,4.58,72.0
20145,20145,20145,781318,"Kardoiguri, Sarupeta, Salbari, Saudarvitha, Sonafuli, B D Pathar, Anandabazar, Barmazara, Bhalaguri, Samuagati, Chenglimari, Puranbhowanipur, Rupahi, Hudukhata",Assam,Barpeta,26.5107,91.79148571428571,14.54,0.0,29.33,79.11,95.65,1682.28,2022-09-18,55.52,158.0
20146,20146,20146,781337,"Milanpur, Sondha, Hatinamati, Barkhanajan, Chengoi",Assam,Nalbari,26.3796,91.2951,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20147,20147,20147,781314,"Jahurpam, Jarabari, Kadang, Ganakkuchi, Baradi, Sundaridia, Patbaushi, Barpalli, Santinagar (Barpeta), Bhatkuchi, Sonkuchi, Gajia, Garaimari, Jania",Assam,Barpeta,26.4348,91.1657,2.24,0.0,23.96,28.72,37.8,741.01,2022-09-18,11.48,76.0
20148,20148,20148,781317,"Kamargaon, Suliakata, Amguri, C Bazar, Duramari, Chachaka, Barnagarcollege, Bhalukadoba, Balapet, B Noontola, Sorbhog, Sukurngbari",Assam,Barpeta,26.5541,90.62397500000002,7.87,0.0,43.63,46.38,53.95,1068.12,2022-09-18,28.79,111.0
20149,20149,20149,781372,"Dihira, Subankhata, Nikashi, Adalbari, Mussalpur, Pamuapathar, Motipur, Kataligaon, Barimukh, Banbari, Uttarkuchi, Narayanpur",Assam,Nalbari,26.3679,91.3919,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20150,20150,20150,781316,"Howly, Moutupuri, Sukmanah, Ambari, Barbala, Ghilajari, Jasihatipara, Khatslpara, Kujarpith, Dabaliapara",Assam,Barpeta,26.4224,90.98,3.82,0.0,35.05,32.21,41.17,787.74,2022-09-18,15.94,83.0
20151,20151,20151,781317,"Kamargaon, Suliakata, Amguri, C Bazar, Duramari, Chachaka, Barnagarcollege, Bhalukadoba, Balapet, B Noontola, Sorbhog, Sukurngbari",Assam,Barpeta,26.5541,90.62397500000002,7.87,0.0,43.63,46.38,53.95,1068.12,2022-09-18,28.79,111.0
20152,20152,20152,781317,"Kamargaon, Suliakata, Amguri, C Bazar, Duramari, Chachaka, Barnagarcollege, Bhalukadoba, Balapet, B Noontola, Sorbhog, Sukurngbari",Assam,Barpeta,26.5541,90.62397500000002,7.87,0.0,43.63,46.38,53.95,1068.12,2022-09-18,28.79,111.0
20153,20153,20153,781314,"Jahurpam, Jarabari, Kadang, Ganakkuchi, Baradi, Sundaridia, Patbaushi, Barpalli, Santinagar (Barpeta), Bhatkuchi, Sonkuchi, Gajia, Garaimari, Jania",Assam,Barpeta,26.4348,91.1657,2.24,0.0,23.96,28.72,37.8,741.01,2022-09-18,11.48,76.0
20154,20154,20154,781340,"Bakuajari, Banekuchi, Suradi, Kukundi",Assam,Nalbari,26.5004,91.4784,2.89,0.0,19.13,36.17,44.44,907.9,2022-09-18,17.14,91.0
20155,20155,20155,781367,"Dumuria, Mazdia, Kalaskuchi, Nizdafeli, Natunhowly, Kachubari, Kachukata, Zarkona, Tinpukhuri, Pachimjargaon, Paddapar, Ghogpar, Gandhibari, Barkhopa, Amayapur, Tambulpur, Kalbari, Ulubari",Assam,Barpeta,26.335,91.25947777777778,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
20156,20156,20156,781321,"Mayanbari, Sonabari, Pathartolichatala, Kapahtolichikni, Ishapur, Bonghugi, Chandmama, Tarakansdi, DP Deoldi",Assam,Barpeta,26.6242,91.5994,1.1,0.0,29.68,26.7,32.64,707.63,2022-09-18,4.58,72.0
20157,20157,20157,781334,"Bardigheli, Balilecha, Terechia, Niz Bahjani, Janijog, Chowkbazar (Nalbari), Gopalthan, Chandkuchi, Barazara, Mugkuchi, Arara, Bhadra",Assam,Nalbari,26.3796,91.30281666666669,2.53,0.0,42.56,35.48,43.4,734.33,2022-09-18,6.0,90.0
